A,B,mech,recent_sh,recent_ret,recent_vol,recent_mdd,hist_sh,hist_ret,hist_vol,hist_mdd,joined_sh,joined_ret,rejected_entries,score,recent_rank,hist_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,B,1.1018426649476816,0.0972338964523678,0.0872642312541135,-0.07531209755803907,0.09470969612510112,0.0040816601764788185,0.06630044731953734,-0.11415003850738414,0.4073786832053377,0.027241246509065987,0,0.09470969612510112,48,189,118.5,160,62,113
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,B,0.6360390754572601,0.052133368599681054,0.08501310942435225,-0.09626070806175495,0.39019156822770223,0.019504144820919667,0.05315127165487394,-0.07866153252552344,0.45919080834873466,0.027083383793150693,0,0.39019156822770223,216,77,146.5,49,92,86
core-2m/same_sector_slide1m_noscreen,core-2m/same_sector_slide1m_bd7,B,1.0235161156932964,0.08116809908269032,0.07804754031021764,-0.07388526217925658,-0.5163223862736097,-0.03224824084757105,0.0599866975258251,-0.201409530541944,-0.019263435507977204,-0.003194862415579891,0,-0.5163223862736097,61,441,251.0,433,253,342
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,B,0.6531866431224952,0.08465686499068292,0.11656207723659273,-0.13006110510922414,-0.43686590382584417,-0.12510451537002054,0.22438547485982135,-0.5175809725212848,-0.24262905869252596,-0.07358505129728396,0,-0.43686590382584417,210,423,316.5,411,369,441
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,B,0.8276480786234476,0.07965409091948036,0.09459962423012909,-0.08336618689656403,-0.3796216865969669,-0.11017687603273052,0.21751938248110056,-0.47520451986355305,-0.20148037880926448,-0.06288267893804333,0,-0.3796216865969669,135,408,271.5,396,294,431
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_noscreen,B,0.6855704615371835,0.06337523094968964,0.09783407190910941,-0.11184628522553261,-0.5849580261154702,-0.04085639141418973,0.06741325258799696,-0.27092503684570013,-0.14251244756422218,-0.01382650043277145,0,-0.5849580261154702,197,453,325.0,450,384,401
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,B,0.318294757482511,0.027273573503890747,0.09703705053277813,-0.11589126884139982,-0.12463957648244178,-0.010538824586807438,0.0667375925166436,-0.1459736095265992,0.03144758404917351,-0.000418626047129278,0,-0.12463957648244178,361,297,329.0,278,386,319
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_noscreen,B,0.9245555490830706,0.0952527005480841,0.09877481658332377,-0.08157493318629808,0.04175921630016379,-0.00041040737713005093,0.09288839937784046,-0.2721819683598973,0.2970205208278429,0.024334921676185672,0,0.04175921630016379,97,221,159.0,196,110,168
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,B,0.7173286658039546,0.05419831577462229,0.07620692246689978,-0.07353726680625805,0.061439019259142,0.0018867436137430804,0.06543286193314772,-0.14138988662229734,0.25838217070003977,0.015563475858985187,0,0.061439019259142,184,209,196.5,183,158,187
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_noscreen,B,0.8221902451575827,0.07102020792202275,0.08872176837683626,-0.08999249699439564,0.5109657850193933,0.031873306524925704,0.06561993531730474,-0.16912603972383633,0.6078813059401563,0.042281820846314,0,0.5109657850193933,139,46,92.5,18,33,30
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,B,0.6842298965509732,0.05317969834346346,0.07891523914547706,-0.07199849423462808,-0.293965763508031,-0.01725072281393214,0.054189150166134924,-0.13916905793707124,0.046894539468520284,0.0010925875235869853,0,-0.293965763508031,198,365,281.5,351,310,310
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,B,0.21858499416267563,0.01744816501576483,0.10121226656971433,-0.12449114554812926,-0.5312550410193857,-0.052988947944072495,0.09412926164944461,-0.3042103166515777,-0.3188533305428588,-0.034594758406034945,0,-0.5312550410193857,400,443,421.5,437,473,465
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,B,0.42571184871930506,0.03660691517710983,0.08754718951796346,-0.08479430399103535,0.3719600227193416,0.026023541630446845,0.07692824859750379,-0.15931832561029313,0.3941688603657085,0.028992861322158392,0,0.3719600227193416,315,83,199.0,53,165,122
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,B,0.31689651824563947,0.025231097073082374,0.08952831733977298,-0.09314761626509696,-0.6904625786868039,-0.04720660056511117,0.06679299354533703,-0.2614797823096413,-0.3550279769066542,-0.028302037880139387,0,-0.6904625786868039,363,468,415.5,466,466,476
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,B,0.26845422100380206,0.019320874815586773,0.07968301270010071,-0.08078160648621495,-0.4254103252681591,-0.022053296162193647,0.04953413264107168,-0.1640047083325581,-0.16238961342916594,-0.011084768249356114,0,-0.4254103252681591,377,420,398.5,408,444,411
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,B,0.7617243869399271,0.055936131761363674,0.0739454091121916,-0.06458114185794017,-0.6818499102479082,-0.03835634900254126,0.05512787637231504,-0.19714886947243648,-0.2063333685870619,-0.014072140842010295,0,-0.6818499102479082,162,467,314.5,465,363,433
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,B,0.9759887590635583,0.06943982072910178,0.07063677482170268,-0.06819669483010837,-0.36924095615652663,-0.0196144574171232,0.050231146127733106,-0.1508154326499609,0.08138184356525437,0.003429797094394238,0,-0.36924095615652663,72,405,238.5,393,229,291
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,B,0.7991829247198582,0.06455903940375993,0.08152951996847861,-0.07868259642505335,-0.362165175269386,-0.0202089864901408,0.05254785052610092,-0.13122908239904296,0.05491683129859726,0.0016394929652546297,0,-0.362165175269386,149,398,273.5,386,302,306
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,B,0.979572604131475,0.07621476728329082,0.07711462234237469,-0.07107840781610308,-0.6378575656004174,-0.030201138102766145,0.04638198288239269,-0.14335078618016583,-0.027348612784653652,-0.0028730735672177323,0,-0.6378575656004174,70,461,265.5,459,285,348
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,B,0.5950268891967931,0.06984119641880068,0.11223045919133211,-0.12154240523280882,-0.6075263850625844,-0.047547634230562075,0.0754844302840713,-0.3019398377288661,-0.17212636277308882,-0.017659946690972705,0,-0.6075263850625844,233,455,344.0,452,397,416
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,B,0.678951691455253,0.05404445626333913,0.08147507851671157,-0.08291094625968584,-0.24471835633244463,-0.01564707279083266,0.057650864101162665,-0.12598161043586942,0.06982627779739348,0.00254308446028062,0,-0.24471835633244463,202,342,272.0,328,296,300
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,B,0.7752536446538936,0.07727881060479871,0.1021536027128716,-0.09347965065662282,-0.57911941257784,-0.0404848054088357,0.06742435895674438,-0.23951092047616418,-0.09616714716189632,-0.010431149238836146,0,-0.57911941257784,156,451,303.5,448,344,376
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,B,0.5417689581291768,0.041711949793344784,0.0792881173000831,-0.10046975696879563,-0.31958353228120756,-0.01672251281135595,0.04900879928787349,-0.11263211439092724,0.0012937110188320263,-0.0014533369550246533,0,-0.31958353228120756,257,380,318.5,366,374,336
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,B,0.7828117183831832,0.09229546633912333,0.11774235666596244,-0.09854399323927407,0.3757690101638777,0.028392845436268965,0.08388325691138902,-0.18135174063603088,0.5099410384854739,0.04488704923961073,0,0.3757690101638777,152,81,116.5,51,61,65
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,B,0.7516753545233323,0.065762841048095,0.08874195437625938,-0.08086774395135446,0.1471406727501319,0.00752329896967141,0.06563236722885078,-0.14992943356557176,0.344800308994205,0.022791454784587595,0,0.1471406727501319,171,169,170.0,140,126,140
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,B,0.9017935646711047,0.0987479716454697,0.11092665261145425,-0.09165736872127717,-0.06471607585697768,-0.006692104659654419,0.067974313872389,-0.12559492161103603,0.28698672336981884,0.02037611819523666,0,-0.06471607585697768,108,270,189.0,252,154,177
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,B,0.7469312077977649,0.06639152064116413,0.09070742143885821,-0.08959827820296658,0.030324023427723848,0.0001349323727586338,0.05562568698421885,-0.137523979768294,0.2906090567661308,0.017458453957593177,0,0.030324023427723848,172,224,198.0,199,161,173
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,B,1.0162472713404977,0.1032392815679363,0.10144341962161078,-0.08345194824620246,-0.0699573975007558,-0.009318883765467856,0.08376513235940376,-0.1452760161003107,0.2571718686893269,0.019262350792206062,0,-0.0699573975007558,62,273,167.5,256,124,188
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_bd7,B,1.2977508067823438,0.10723754886347084,0.08496323361288785,-0.07162303016944531,0.20858709737244663,0.013957393165593857,0.08450882131397298,-0.17369331204969052,0.4833328863315797,0.037889810459736675,0,0.20858709737244663,15,140,77.5,110,23,75
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,B,1.1716880466482238,0.10810797685474154,0.08970079322169627,-0.07720875575840369,0.3884637223138263,0.024321339112911566,0.067794962858071,-0.14342018314431282,0.6335135205143043,0.04548367335845871,0,0.3884637223138263,33,78,55.5,50,12,24
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_bd7,B,1.2928938359901496,0.10147138832909386,0.07699819025407365,-0.05201280830044062,0.37457625286506957,0.020455406948442167,0.05868853940866701,-0.09841040407935098,0.6634907073707692,0.041404475497402296,0,0.37457625286506957,17,82,49.5,52,7,18
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_noscreen,B,0.1759742035577784,0.021400538851252836,0.10387718265278391,-0.16282339441817034,-0.4319374273394481,-0.12283241414350932,0.2220141086775222,-0.497891125467005,-0.32273194109635805,-0.08704936254290066,0,-0.4319374273394481,414,422,418.0,410,468,466
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,B,0.6777622093826403,0.05366342048516084,0.07951732257714086,-0.08483321527512197,-0.39061464261036244,-0.11444087910492051,0.22057828473115637,-0.4757309905269448,-0.2616546340589066,-0.07534028486762807,0,-0.39061464261036244,204,414,309.0,402,349,447
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_noscreen,B,0.4370068381200767,0.033045849473507125,0.08263330752522031,-0.12975385264037337,-0.49612366170483047,-0.027363684105776498,0.05307357336132366,-0.15701265124002617,-0.15768032715595012,-0.011717263995907312,0,-0.49612366170483047,310,438,374.0,430,421,410
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_bd7,B,0.2534477369400871,0.018826633578784356,0.08104986208890344,-0.1050728966675953,-0.10961772181346323,-0.006678593369163988,0.04977857874242116,-0.11736884131368519,0.017679091049992393,-0.0005985646230185715,0,-0.10961772181346323,383,286,334.5,268,390,327
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_noscreen,B,0.7277600715794678,0.06008626272958937,0.07923812625368085,-0.1109600358757058,0.09114657658064194,0.004176132067301497,0.0857823126181279,-0.21357675464218395,0.25387042617832667,0.018363215914539287,0,0.09114657658064194,182,194,188.0,165,153,193
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_bd7,B,0.9187564598743975,0.057560458026843044,0.062480475854166176,-0.06934281948928187,0.29608028367508915,0.015829758148639517,0.05887919154291526,-0.12680002028392356,0.4623582352044644,0.026268283833717022,0,0.29608028367508915,101,106,103.5,76,48,83
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_noscreen,B,0.5101161090739448,0.0337062910116781,0.07011850908194346,-0.11686221512802568,0.4513504809436279,0.02456653483698701,0.057423216160779035,-0.1058327715859172,0.46491000917417097,0.026875262904593633,0,0.4513504809436279,277,57,167.0,29,123,81
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,B,0.47338829621517337,0.02735168644134691,0.05799319693712163,-0.09389608670397323,-0.15640026353502165,-0.00796528803472174,0.04472117111872975,-0.10467806802873547,0.044757643270382855,0.001098457782834772,0,-0.15640026353502165,294,305,299.5,288,341,313
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_noscreen,B,0.29065068089253626,0.024436980506161034,0.08717166826005154,-0.12213654335375723,-0.21463545764528374,-0.02547450523171979,0.0980199316996918,-0.19746288036527893,-0.08922285473791149,-0.012762002746217105,0,-0.21463545764528374,370,329,349.5,316,400,371
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_bd7,B,0.25971733080233,0.017660957026433,0.06704399636746626,-0.10231090434893955,0.5103019290516332,0.03564128998429039,0.07391041161956703,-0.12365257240469041,0.4508246540840157,0.030574826950752552,0,0.25971733080233,381,47,214.0,90,183,90
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_noscreen,B,0.45745986983160086,0.031138402806036546,0.07119306903217128,-0.08849697201371103,-0.362883721597542,-0.02169054485916566,0.05609933630652996,-0.18591765988377495,-0.1044045431288975,-0.008037998209216912,0,-0.362883721597542,304,399,351.5,387,402,383
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,B,0.44975820005520684,0.028828606217476783,0.06429976582908808,-0.0826153753210707,0.06268337687465143,0.0017468804378906189,0.0416236939513312,-0.1266613780707342,0.1940123194293313,0.008413615207987358,0,0.06268337687465143,306,207,256.5,181,267,224
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,B,0.9272020866550346,0.04648193181430456,0.049972745390117985,-0.049201669459163086,-0.6290299266979487,-0.026369806815981334,0.04113869760925053,-0.16091085764603497,-0.1937876584127743,-0.009279730263049846,0,-0.6290299266979487,95,459,277.0,456,305,425
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,B,0.9928539194236311,0.046391486693006814,0.04882524763009477,-0.0623814563835672,-0.36731075637388994,-0.014087854743064954,0.03678590029462778,-0.09289632499318168,0.026699712244097278,0.00012425158375106715,0,-0.36731075637388994,65,401,233.0,389,215,321
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,B,0.8809765669459944,0.042173565646343426,0.04722076694426667,-0.052667961618374635,-0.46916664203100533,-0.017773931124681508,0.036783199527113175,-0.128613248125389,-0.06888412171747753,-0.00344754677101613,0,-0.46916664203100533,117,428,272.5,419,298,363
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,B,0.88499931247538,0.04464292875241416,0.050414566069551955,-0.06209173493454234,-0.37918610142796505,-0.012659613242930412,0.03222859083295014,-0.07587154354822367,0.04142933512421123,0.0008663579560605816,0,-0.37918610142796505,115,407,261.0,395,277,315
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,B,0.5165594699693086,0.04837815753767092,0.09395532302072618,-0.10836222221217864,-0.5170015058241553,-0.03329929261650755,0.061808022352358244,-0.23885776476073461,-0.14929686265798103,-0.012826990761188406,0,-0.5170015058241553,274,442,358.0,435,408,403
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,B,0.7815070090494579,0.052163163228472254,0.06585993841000126,-0.07043360619251945,-0.16530142759920566,-0.008946975101012167,0.04753094132181327,-0.09018841150567936,0.13239130991779965,0.005764543619342044,0,-0.16530142759920566,153,311,232.0,295,211,262
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_noscreen,B,0.8029557641116476,0.07120737979262244,0.08892118178853958,-0.08946613954418484,-0.7907974715920794,-0.043201696123575495,0.05399652959709308,-0.24037630801979104,-0.19536490068695106,-0.014635080644967236,0,-0.7907974715920794,147,474,310.5,473,353,426
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_bd7,B,0.6361621795316851,0.04420268736680035,0.0711632795668452,-0.07586173395447623,-0.1935963372960975,-0.009077082871599584,0.04244834107620361,-0.11657627681203786,0.0985442508273472,0.003768555299720955,0,-0.1935963372960975,215,322,268.5,308,290,274
core-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_noscreen,B,0.9025576753551102,0.09123034573796178,0.09574469152295649,-0.08287113930446274,0.3638204915733719,0.025040775600737142,0.07590619897322964,-0.12587489277555364,0.5345018168726391,0.04187730138841235,0,0.3638204915733719,106,84,95.0,55,36,53
core-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_bd7,B,0.8390216392274309,0.05988451132366244,0.07263027631703327,-0.07581004825837616,0.06254889467750814,0.0019374410611798787,0.05761224864892545,-0.1322744421447858,0.28777933142245277,0.015986307639403164,0,0.06254889467750814,132,208,170.0,182,126,176
core-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_noscreen,B,0.9506655110859858,0.08914847537735597,0.09316766643008444,-0.065069290357739,0.20208181639279132,0.010159133710431423,0.05850607540146867,-0.11004207593666615,0.4620132120160874,0.03019797136064577,0,0.20208181639279132,82,143,112.5,113,56,84
core-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_bd7,B,0.7575839174013616,0.0547854214764949,0.07187162367296834,-0.07850868754469613,0.1648239995743953,0.006907945587157682,0.049110483480426396,-0.08945613168200361,0.3566036396574861,0.01862732318912279,0,0.1648239995743953,165,162,163.5,133,117,135
core-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_noscreen,B,0.955756412009209,0.08431013619220744,0.09017488320132833,-0.07733311858743346,0.2690152393207062,0.017085466183199616,0.0728284056603175,-0.12402580451655298,0.46975723105475187,0.034044444085185255,0,0.2690152393207062,79,118,98.5,86,40,78
core-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_bd7,B,0.8876163518269602,0.06572369078059337,0.08006896640969285,-0.0817801306820023,0.0687711203345318,0.0020670707403056543,0.0826460644142943,-0.20671753881372923,0.2510393423319829,0.01709193537755782,0,0.0687711203345318,114,202,158.0,176,108,195
core-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_noscreen,B,0.9716605147461026,0.07590762340344352,0.0773664609729721,-0.059926430919391246,0.4620259917883586,0.0263939802954416,0.06033896219410813,-0.10852581668386296,0.6172511717617216,0.03897923681515221,0,0.4620259917883586,75,54,64.5,26,16,26
core-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_bd7,B,0.9211922735288749,0.0664495766666271,0.07457562375574107,-0.08337725752033313,0.05362495370618993,0.0014254974521985542,0.052083630688334985,-0.13369295985069574,0.3189953388046797,0.01693706821392125,0,0.05362495370618993,100,214,157.0,188,107,156
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,B,0.6828098118499654,0.12981259569717113,0.18310097916540904,-0.19631665577327664,-0.17979714303850608,-0.09995819289989405,0.27350680869992283,-0.5179468031198384,-0.0007228993931632094,-0.0438253968663888,0,-0.17979714303850608,200,315,257.5,299,271,337
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_noscreen,B,0.9460111697930391,0.14099955795252977,0.1429801770710958,-0.15694097783534244,-0.32621284529460104,-0.11091625490282231,0.23725253116091155,-0.5280463361884855,-0.09032674583040541,-0.05006611292414722,0,-0.32621284529460104,85,383,234.0,370,217,373
core-2m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,B,0.432449662852438,0.053077161861914066,0.13023868106364933,-0.16763134463460522,-0.19992015312637093,-0.08250016419545092,0.23349096715425752,-0.4947785199020728,-0.09198429767662473,-0.049127025958927775,0,-0.19992015312637093,313,325,319.0,311,375,374
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_noscreen,B,0.7351693731900398,0.13920809208971568,0.17425572372321596,-0.20412691533713603,-0.30055276457066843,-0.10343283661821234,0.23499248135639136,-0.5090981554287596,-0.06901978622889031,-0.04555873530359618,0,-0.30055276457066843,178,368,273.0,354,300,364
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide3m_bd7,B,0.5332517810440461,0.07667886129037316,0.1352412309766064,-0.15105703319651326,-0.2861958719726071,-0.10115273086425436,0.23578464607619898,-0.47177563984602167,-0.1317289899397276,-0.057117367783917516,0,-0.2861958719726071,264,362,313.0,347,359,395
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_noscreen,B,0.47245661159619534,0.0607487216273022,0.1453087213734487,-0.20862851026208246,-0.21794737487954152,-0.08018593352739722,0.22234104315082473,-0.4686876612606643,-0.08629762730788917,-0.044995066095739354,0,-0.21794737487954152,295,332,313.5,319,360,369
core-2m/cross_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,B,0.5978027052845,0.07869807936411222,0.13708312860351848,-0.17680500034314253,-0.2687249953366049,-0.0902840818838766,0.22163903317102113,-0.4729490631599321,-0.10768979679353939,-0.048566203614023376,0,-0.2687249953366049,230,355,292.5,340,332,385
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,B,0.5552655428055558,0.08567385862702419,0.1599618744940641,-0.1755963448125118,-0.06946830524933215,-0.0279928062837137,0.17373229506959054,-0.30978343962651356,0.08333268213714103,-0.0008213191333524383,0,-0.06946830524933215,251,272,261.5,255,278,288
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_bd7,B,0.3275111685807977,0.04631784505142535,0.1509586711729177,-0.20361396653972272,0.6322519992394671,0.05347661003877868,0.08856045010030243,-0.12639576544034903,0.5090785428314212,0.05090361967419423,0,0.3275111685807977,355,30,192.5,67,155,66
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,B,0.5267960888360552,0.07280398030453909,0.13328060488138863,-0.1663480097189514,-0.22076283716809883,-0.08233550543183876,0.22616704342154187,-0.4695077857689245,-0.08424687889547271,-0.04483975031770406,0,-0.22076283716809883,268,333,300.5,320,343,368
core-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,B,0.5897549596859315,0.0870857178048982,0.1452056321677294,-0.1847196588351429,-0.27845786022080715,-0.09145592312710926,0.21979465977313722,-0.4735840641593114,-0.11008310392799707,-0.04914419020669414,0,-0.27845786022080715,237,359,298.0,344,337,386
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,B,0.5461693324315987,0.08421136637890721,0.12606629359577498,-0.16278257641713334,-0.31611192500938196,-0.10522767406917821,0.23153667365617647,-0.4702049646011235,-0.15568549716816768,-0.06069882793060386,0,-0.31611192500938196,255,379,317.0,365,370,409
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,B,0.5892890861387838,0.10152580882555244,0.14752693828225374,-0.17069041821426337,-0.33601623970865024,-0.10820550803063034,0.22869128620926477,-0.46886543476275133,-0.1502619612317066,-0.05968324087259556,0,-0.33601623970865024,238,391,314.5,376,363,404
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,B,0.6924929177659881,0.12383973281004032,0.1372630178482097,-0.15415014366156474,-0.2512828949756193,-0.08896971044580682,0.22612497187942854,-0.4740328310891988,-0.05911014712314815,-0.040104615841973335,0,-0.2512828949756193,192,347,269.5,332,292,356
core-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,B,0.210220427528263,0.03867060968619309,0.12395358487181492,-0.16547633085871086,-0.3643221578900392,-0.11118557936387952,0.2240521688449002,-0.4789872687556517,-0.2479161060541383,-0.07601722211327677,0,-0.3643221578900392,403,400,401.5,388,448,442
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,B,0.3708222129608457,0.05210969313219642,0.14900171657749636,-0.18590484875127536,-0.4776869305310538,-0.1377959550446708,0.23159248787132716,-0.569609792209363,-0.311665037616575,-0.09227763462262126,0,-0.4776869305310538,338,434,386.0,426,432,462
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,B,0.4075322658181001,0.054190812206116656,0.12569904657626318,-0.14980975455819445,-0.3367310409140193,-0.1079548023878274,0.22837396455929646,-0.4686224273904216,-0.20007569678562623,-0.06820054795170201,0,-0.3367310409140193,323,392,357.5,377,406,427
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,B,1.071133888631458,0.14016060375865852,0.1274526404112044,-0.10520522189858277,-0.36000313778239357,-0.10968501696856248,0.22399052762718982,-0.48672888942200554,-0.11475358607670325,-0.05026207931339788,0,-0.36000313778239357,50,397,223.5,385,196,389
core-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,B,0.8398034718525443,0.09494417648994151,0.10364173240963319,-0.11028156618406355,-0.30678926857802025,-0.09672778932384252,0.21882578845172626,-0.46831672628363885,-0.13057129096930353,-0.05081318211074948,0,-0.30678926857802025,131,371,251.0,357,253,393
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,B,0.7324573721604792,0.09408498216151676,0.1475485436803822,-0.14781238004820407,-0.16509538078019387,-0.07331781703697093,0.23259036299773633,-0.4937876073638433,-0.013693721109118009,-0.0330263108653156,0,-0.16509538078019387,179,310,244.5,294,242,341
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,B,0.6525874652349631,0.0710937025808717,0.13687300243588943,-0.15674267045242501,-0.16214087015563802,-0.07137566685914709,0.22837821466966587,-0.4813798440515765,-0.034945954841255955,-0.036441469904832394,0,-0.16214087015563802,211,308,259.5,292,272,351
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,B,0.6281069137913629,0.07288779658025575,0.12898823269361753,-0.1525565958999192,-0.25012312057094976,-0.08711916899204564,0.22316376262341486,-0.4710663804688493,-0.10291886012813543,-0.04766041141691739,0,-0.25012312057094976,220,346,283.0,331,313,382
core-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,B,0.3380520201349968,0.032684628800432255,0.12004251532780817,-0.16848304185233579,-0.18231800401776044,-0.0722253440652304,0.22026357365384458,-0.4678766083943412,-0.10050657005824289,-0.04619493666668824,0,-0.18231800401776044,351,316,333.5,300,389,381
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,B,1.1367540535381069,0.14685478062029586,0.12733126361946068,-0.10155044024535229,-0.1164058966770313,-0.06750215016952477,0.24294800039974374,-0.48521843255461483,0.07585028476305752,-0.015972261241655183,0,-0.1164058966770313,40,290,165.0,272,119,295
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,B,1.1182884448008843,0.1191044469291938,0.10725276405918056,-0.09963282090783614,0.07866175165670397,0.002038202845490167,0.11000159802106042,-0.2514616370828404,0.3283190939151772,0.030816791986982794,0,0.07866175165670397,44,198,121.0,171,64,151
core-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,B,0.9069948523940264,0.10614099176315302,0.1149235262464881,-0.10791386095405249,-0.03444090186637938,-0.043429452090945175,0.22707204627154423,-0.4798287402028054,0.1093737751150349,-0.006130569192968815,0,-0.03444090186637938,104,256,180.0,235,142,270
