window,start_index,start_A,start_B,mechanism,leg,pair,fold_id,entry_date,exit_date,exit_reason,entry_hedge_ratio,abs_entry_hedge_ratio,v1_reference_leg_sizing_budget,v1_actual_gross_exposure,v1_sizing_time_gross_exposure,v2_pair_gross_budget,v2_actual_gross_exposure,v1_gross_v2_gross_ratio,v1_final_dollar_pnl_pre_combined_rescaling,v2_final_dollar_pnl_pre_combined_rescaling,v1_normalized_trade_pnl,v2_normalized_trade_pnl,v1_allocator_weight_applicable_at_entry,v2_allocator_weight_applicable_at_entry,v1_replay_allocation,v2_replay_allocation,v1_final_contribution_to_combined_book,v2_final_contribution_to_combined_book,contribution_difference_v1_minus_v2,trade_identity_match
recent,1,2023-02-01,2023-12-01,A,A,KEY-USB,13,2025-03-07,2025-03-10,signal,0.7354117268301232,0.7354117268301232,250000.0,433786.73836517334,433786.73836517334,250000.0,249970.23537445068,1.7353535620565745,6474.72131729126,3731.189365386963,0.025898885269165,0.0149247574615478,0.5,0.5,44354.706653837515,42619.68269850109,1148.7374587752072,636.0884273632539,512.6490314119533,True
recent,1,2023-02-01,2023-12-01,A,A,CASY-PANW,13,2025-03-11,2025-03-12,signal,1.0547836941999371,1.0547836941999371,250000.0,513567.6228637696,513567.6228637696,250000.0,249528.92767333984,2.0581486389268853,15491.478500366213,7524.18098449707,0.0619659140014648,0.0300967239379882,0.5,0.5,44354.706653837515,42619.68269850109,2748.4799380718937,1282.7128245014394,1465.7671135704543,True
recent,1,2023-02-01,2023-12-01,A,A,ARES-AXP,13,2025-03-11,2025-03-14,signal,0.6962164745098312,0.6962164745098312,250000.0,423946.982421875,423946.982421875,250000.0,249701.82986450195,1.6978128780711192,8379.927062988281,4935.120391845703,0.0335197082519531,0.0197404815673828,0.5,0.5,44354.706653837515,42619.68269850109,1486.7568266375963,841.3330607174645,645.4237659201318,True
recent,1,2023-02-01,2023-12-01,A,A,HSIC-VEEV,13,2025-03-06,2025-03-21,max_holding_loss,0.4727535008859356,0.4727535008859356,250000.0,367885.3978729248,367885.3978729248,250000.0,249658.59855651853,1.4735538851854995,-6442.804672241211,-4372.203170776367,-0.0257712186889648,-0.0174888126831054,0.5,0.5,44354.706653837515,42619.68269850109,-1143.0748450609287,-745.3676473274737,-397.707197733455,True
recent,1,2023-02-01,2023-12-01,A,A,MA-TDY,13,2025-03-11,2025-03-26,max_holding_loss,0.8544471472257003,0.8544471472257003,250000.0,462676.2700500488,462676.2700500488,250000.0,249947.4326171875,1.8510943089328342,-1085.6579284667969,-584.261962890625,-0.0043426317138671,-0.0023370478515625,0.5,0.5,44354.706653837515,42619.68269850109,-192.61615577422688,-99.60423788480742,-93.01191788941946,True
recent,1,2023-02-01,2023-12-01,A,A,IVZ-MET,13,2025-03-28,2025-04-02,signal,0.1909455322888646,0.1909455322888646,250000.0,297688.75557518005,297688.75557518005,250000.0,249969.5959186554,1.190899855164999,8714.252523422241,7317.504884719849,0.0348570100936889,0.0292700195388793,0.5,0.5,44354.706653837515,42619.68269850109,1546.0724575354243,1247.478945325963,298.5935122094613,True
recent,1,2023-02-01,2023-12-01,A,A,KEY-USB,13,2025-03-26,2025-04-02,stop_loss,0.9826862760402248,0.9826862760402248,250000.0,495600.76150512695,495600.76150512695,250000.0,249915.92680358887,1.9830699381341308,-3543.302574157715,-1786.7090187072754,-0.0141732102966308,-0.0071468360748291,0.5,0.5,44354.706653837515,42619.68269850109,-628.6485850502086,-304.59588580741723,-324.05269924279133,True
recent,1,2023-02-01,2023-12-01,A,A,CASY-PANW,13,2025-03-27,2025-04-03,stop_loss,1.0001021514817383,1.0001021514817383,250000.0,499649.1944885254,499649.1944885254,250000.0,249523.24630737305,2.0024154137247674,-23997.02149963379,-11984.68783569336,-0.0959880859985351,-0.0479387513427734,0.5,0.5,44354.706653837515,42619.68269850109,-4257.523396728352,-2043.1343711913455,-2214.3890255370065,True
recent,1,2023-02-01,2023-12-01,A,A,MA-TDY,13,2025-03-27,2025-04-03,stop_loss,0.8572221520246512,0.8572221520246512,250000.0,463721.061126709,463721.061126709,250000.0,249249.500579834,1.8604693692382355,-7046.272277832031,-3788.147399902344,-0.0281850891113281,-0.0151525895996093,0.5,0.5,44354.706653837515,42619.68269850109,-1250.1413595452277,-645.7985607959561,-604.3427987492717,True
recent,1,2023-02-01,2023-12-01,A,A,D-RMD,13,2025-04-03,2025-04-04,guard_trip,0.2876780056994965,0.2876780056994965,250000.0,321808.625579834,321808.625579834,250000.0,249815.4183349609,1.2881856040940682,-5086.786987304688,-3948.722549438477,-0.0203471479492187,-0.0157948901977539,0.9,0.1,78846.37778795853,8474.225041135907,-1604.2989141115831,-133.84945403579817,-1470.449460075785,True
recent,1,2023-02-01,2023-12-01,A,A,HSIC-VEEV,13,2025-04-01,2025-04-04,stop_loss,0.3338561728663416,0.3338561728663416,250000.0,333145.8829421997,333145.8829421997,250000.0,249842.14470672607,1.3334254848526803,-11239.923179626465,-8430.842384338379,-0.0449596927185058,-0.0337233695373535,0.9,0.1,78846.37778795853,8474.225041135907,-3544.9089173138364,-285.77942260492085,-3259.1294947089154,True
recent,1,2023-02-01,2023-12-01,A,A,CRH-TDY,13,2025-04-03,2025-04-04,stop_loss,0.3390245372253648,0.3390245372253648,250000.0,334668.5814819336,334668.5814819336,250000.0,249397.1319885254,1.3419103051166261,-13189.321563720703,-9831.407028198242,-0.0527572862548828,-0.0393256281127929,0.9,0.1,78846.37778795853,8474.225041135907,-4159.720923119961,-333.25422251182783,-3826.4667006081336,True
recent,1,2023-02-01,2023-12-01,A,A,TEL-VRTX,13,2025-04-03,2025-04-08,guard_trip,0.9385926439556576,0.9385926439556576,250000.0,484090.85370635986,484090.85370635986,250000.0,249553.18364715576,1.93983040661512,-7803.991943359375,-4023.1337890625,-0.0312159677734375,-0.01609253515625,0.9,0.1,78846.37778795853,8474.225041135907,-2461.2659880811916,-136.3717643964537,-2324.894223684738,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-MA,13,2025-04-04,2025-04-09,signal,0.5103113720976744,0.5103113720976744,250000.0,377434.1033706665,377434.1033706665,250000.0,249921.9701271057,1.5102077787667505,7181.335838317871,4754.559078216553,0.0287253433532714,0.0190182363128662,0.9,0.1,78846.37778795853,8474.225041135907,2264.88927412086,161.16481440073096,2103.7244597201293,True
recent,1,2023-02-01,2023-12-01,A,A,CME-MA,13,2025-04-04,2025-04-09,signal,0.2773736958621802,0.2773736958621802,250000.0,319177.70681762695,319177.70681762695,250000.0,249706.54458618164,1.2782112192797117,13601.559173583984,10643.47528076172,0.0544062366943359,0.0425739011230468,0.9,0.1,78846.37778795853,8474.225041135907,4289.7346924227,360.78081899576733,3928.953873426933,True
recent,1,2023-02-01,2023-12-01,A,A,IVZ-MET,13,2025-04-04,2025-04-09,signal,0.221878517756485,0.221878517756485,250000.0,305464.40155887604,305464.40155887604,250000.0,249924.8174829483,1.2222251660930674,18694.914978027344,15296.810592651367,0.0747796599121093,0.0611872423706054,0.9,0.1,78846.37778795853,8474.225041135907,5896.105316285228,518.5144614950364,5377.590854790191,True
recent,1,2023-02-01,2023-12-01,A,A,ARES-AXP,13,2025-04-07,2025-04-09,signal,0.6315370725232134,0.6315370725232134,250000.0,407777.32956695557,407777.32956695557,250000.0,249724.16106414795,1.6329109999981446,7636.1630783081055,4675.933143615723,0.0305446523132324,0.0187037325744628,0.9,0.1,78846.37778795853,8474.225041135907,2408.3351956909632,158.49963894522205,2249.835556745741,True
recent,1,2023-02-01,2023-12-01,A,A,PSKY-UHS,13,2025-04-04,2025-04-09,signal,-0.3018529093596953,0.3018529093596953,250000.0,325287.0271759033,325287.0271759033,250000.0,249891.45378112796,1.3017132929276243,12703.336069107056,9758.916292190552,0.0508133442764282,0.0390356651687622,0.9,0.1,78846.37778795853,8474.225041135907,4006.448139488858,330.7970112705214,3675.6511282183365,True
recent,1,2023-02-01,2023-12-01,A,A,BR-L,13,2025-04-04,2025-04-21,max_holding_loss,0.5782841436953907,0.5782841436953907,250000.0,394271.40447998047,394271.40447998047,250000.0,249834.97583007807,1.578127334533572,-1288.2664794921875,-816.8521575927734,-0.0051530659179687,-0.003267408630371,0.9,0.1,78846.37778795853,8474.225041135907,-406.30058213441345,-27.688756035113506,-378.61182609929995,True
recent,1,2023-02-01,2023-12-01,A,A,KEY-USB,13,2025-04-03,2025-04-22,max_holding_loss,1.074063118780481,1.074063118780481,250000.0,518437.0621995926,518437.0621995926,250000.0,249921.99218845367,2.0743955250191233,-402.5835199356079,-194.06883335113525,-0.0016103340797424,-0.0007762753334045,0.9,0.1,78846.37778795853,8474.225041135907,-126.9690092161938,-6.578331869152539,-120.39067734704126,True
recent,1,2023-02-01,2023-12-01,A,A,ADP-SPG,13,2025-04-03,2025-04-24,signal,0.8878086294077545,0.8878086294077545,250000.0,471724.3762817383,471724.3762817383,250000.0,249727.53311157227,1.8889562172184802,12799.350769042969,6775.676940917969,0.0511974030761718,0.0271027077636718,0.9,0.1,78846.37778795853,8474.225041135907,4036.729784706232,229.67444481349614,3807.055339892736,True
recent,1,2023-02-01,2023-12-01,A,A,LII-MSI,13,2025-04-23,2025-05-02,signal,0.5728108944988652,0.5728108944988652,250000.0,392588.7235107422,392588.7235107422,250000.0,249266.6297607422,1.5749750533698283,25595.97821044922,16253.113098144531,0.1023839128417968,0.0650124523925781,0.9,0.1,78846.37778795853,8474.225041135907,8072.600671333729,550.9301520508413,7521.670519282888,True
recent,1,2023-02-01,2023-12-01,A,A,CRH-TDY,13,2025-04-23,2025-05-06,signal,0.4821911460453654,0.4821911460453654,250000.0,370232.27450561523,370232.27450561523,250000.0,249952.59790039065,1.4812099478684257,7015.203796386719,4733.535980224609,0.0280608151855468,0.0189341439208984,0.9,0.1,78846.37778795853,8474.225041135907,2212.4936351577066,160.45219654694844,2052.041438610758,True
recent,1,2023-02-01,2023-12-01,A,A,D-RMD,13,2025-04-24,2025-05-09,max_holding_loss,0.4864000683981895,0.4864000683981895,250000.0,371363.98472976685,371363.98472976685,250000.0,249644.91442108157,1.4875687958272565,-6060.471378326416,-4074.3586654663086,-0.0242418855133056,-0.0162974346618652,0.9,0.1,78846.37778795853,8474.225041135907,-1911.3848634745323,-138.1081289178544,-1773.2767345566779,True
recent,1,2023-02-01,2023-12-01,A,A,ADP-SPG,13,2025-05-12,2025-05-13,signal,1.444878628293929,1.444878628293929,250000.0,610817.412033081,610817.412033081,250000.0,249915.49263000488,2.444095824572927,14004.46240234375,5730.4027099609375,0.056017849609375,0.0229216108398437,0.9,0.5,79851.01508446662,40690.33467349207,4473.082154157586,932.6880163287838,3540.3941378288023,True
recent,1,2023-02-01,2023-12-01,A,A,BR-L,13,2025-05-01,2025-05-16,max_holding_loss,0.6117250303238704,0.6117250303238704,250000.0,402860.136680603,402860.136680603,250000.0,249737.1218490601,1.6131367803785683,-70.61963653564453,-51.18885040283203,-0.0002824785461425,-0.0002047554016113,0.9,0.5,79851.01508446662,40690.33467349207,-22.556198649062967,-8.331565817769075,-14.224632831293892,True
recent,1,2023-02-01,2023-12-01,A,A,CRH-TDY,13,2025-05-07,2025-05-27,max_holding_loss,0.50259450366927,0.50259450366927,250000.0,375620.6276321411,375620.6276321411,250000.0,249660.7342453003,1.50452424474199,-1745.414794921875,-1161.4462890625,-0.0069816591796875,-0.00464578515625,0.9,0.5,79851.01508446662,40690.33467349207,-557.4925724718314,-189.03855282895415,-368.45401964287726,True
recent,1,2023-02-01,2023-12-01,A,A,AXP-CIEN,13,2025-05-21,2025-05-30,signal,1.739777936771724,1.739777936771724,250000.0,684671.0622558594,684671.0622558594,250000.0,249819.16926574707,2.7406666360640055,11796.876220703123,4305.166152954102,0.0471875048828125,0.0172206646118164,0.9,0.5,79851.01508446662,40690.33467349207,3767.9701641958036,700.7146063547707,3067.255557841033,True
recent,1,2023-02-01,2023-12-01,A,A,MA-TDY,13,2025-04-23,2025-05-30,session_end,0.9458994285913788,0.9458994285913788,250000.0,486006.786529541,486006.786529541,250000.0,249260.38079833984,1.949795571092933,3267.5623474121094,1707.8901977539062,0.0130702493896484,0.0068315607910156,0.9,0.1,78846.37778795853,8474.225041135907,1030.541821159052,57.892183525266624,972.6496376337853,True
recent,1,2023-02-01,2023-12-01,A,A,D-RMD,13,2025-05-20,2025-05-30,session_end,0.8101574409561909,0.8101574409561909,250000.0,452394.3080596924,452394.3080596924,250000.0,249693.85525512692,1.8117959194368418,-1124.9418487548828,-621.0355682373047,-0.0044997673950195,-0.0024841422729492,0.9,0.5,79851.01508446662,40690.33467349207,-359.3109941362931,-101.08058046287223,-258.2304136734209,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-MA,13,2025-05-21,2025-05-30,session_end,0.814575873735131,0.814575873735131,250000.0,453329.81427001953,453329.81427001953,250000.0,249196.68603515625,1.8191646987073677,1615.4873046875,889.0103149414062,0.00646194921875,0.0035560412597656,0.9,0.5,79851.01508446662,40690.33467349207,515.9932045414636,144.69650897260863,371.29669556885494,True
recent,1,2023-02-01,2023-12-01,A,A,CRH-TDY,13,2025-05-28,2025-05-30,session_end,0.4710947231475425,0.4710947231475425,250000.0,367194.986618042,367194.986618042,250000.0,249650.9155426025,1.470833727246559,-2340.778854370117,-1591.4349517822266,-0.0093631154174804,-0.0063657398071289,0.9,0.5,79851.01508446662,40690.33467349207,-747.6542704388294,-259.0240831964458,-488.63018724238356,True
recent,1,2023-02-01,2023-12-01,A,A,TXN-VLTO,14,2025-04-02,2025-04-03,signal,0.4403688511227224,0.4403688511227224,250000.0,359873.76628112793,359873.76628112793,250000.0,249808.47665405276,1.4405986982559407,3474.4842071533203,2419.261749267578,0.0138979368286132,0.0096770469970703,0.9,0.1,78846.37778795853,8474.225041135907,1095.8019776620185,82.00547398682217,1013.7965036751964,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-MA,14,2025-04-04,2025-04-09,signal,0.5103113720976744,0.5103113720976744,250000.0,377434.1033706665,377434.1033706665,250000.0,249921.9701271057,1.5102077787667505,7181.335838317871,4754.559078216553,0.0287253433532714,0.0190182363128662,0.9,0.1,78846.37778795853,8474.225041135907,2264.88927412086,161.16481440073096,2103.7244597201293,True
recent,1,2023-02-01,2023-12-01,A,A,DE-KR,14,2025-04-03,2025-04-09,signal,0.5586213879602638,0.5586213879602638,250000.0,389634.6727142334,389634.6727142334,250000.0,249761.50481414795,1.5600269265040168,18955.712120056152,12156.03228378296,0.0758228484802246,0.0486241291351318,0.9,0.1,78846.37778795853,8474.225041135907,5978.356956230925,412.0518127203599,5566.305143510565,True
recent,1,2023-02-01,2023-12-01,A,A,TDY-WTW,14,2025-04-07,2025-04-10,signal,0.5542346142451775,0.5542346142451775,250000.0,388241.92736816406,388241.92736816406,250000.0,249542.71047973636,1.5558135383789964,6328.868713378906,4072.662078857422,0.0253154748535156,0.0162906483154296,0.9,0.1,78846.37778795853,8474.225041135907,1996.0334941818548,138.050619890952,1857.9828742909028,True
recent,1,2023-02-01,2023-12-01,A,A,GL-WTW,14,2025-04-04,2025-04-11,signal,0.3472671998372574,0.3472671998372574,250000.0,336726.7529296875,336726.7529296875,250000.0,249872.50381469727,1.3475942642308512,8785.877227783203,6520.125389099121,0.0351435089111328,0.0260805015563964,0.9,0.1,78846.37778795853,8474.225041135907,2770.9383804016634,221.01203937459837,2549.926341027065,True
recent,1,2023-02-01,2023-12-01,A,A,MOS-VLO,14,2025-04-03,2025-04-16,stop_loss,0.6841102404913765,0.6841102404913765,250000.0,420985.51165390015,420985.51165390015,250000.0,249877.25329971316,1.684769246078404,-22313.892755508423,-13244.587045669556,-0.0892555710220336,-0.0529783481826782,0.9,0.1,78846.37778795853,8474.225041135907,-7037.478472483225,-448.9504448076686,-6588.528027675557,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-VEEV,14,2025-04-01,2025-04-17,max_holding_loss,0.5083276867517145,0.5083276867517145,250000.0,376717.22762298584,376717.22762298584,250000.0,249891.48574829104,1.507523261526577,-5486.874946594238,-3639.1421661376953,-0.0219474997863769,-0.0145565686645507,0.9,0.1,78846.37778795853,8474.225041135907,-1730.480859657812,-123.35563869014982,-1607.1252209676622,True
recent,1,2023-02-01,2023-12-01,A,A,APH-HON,14,2025-04-07,2025-04-23,max_holding_loss,0.5006092304065817,0.5006092304065817,250000.0,374890.4495162964,374890.4495162964,250000.0,249947.1796684265,1.4998786944250238,-7916.962089538574,-5281.376804351807,-0.0316678483581542,-0.0211255072174072,0.9,0.1,78846.37778795853,8474.225041135907,-2496.895135378808,-179.02230226844944,-2317.8728331103584,True
recent,1,2023-02-01,2023-12-01,A,A,EBAY-IBM,14,2025-04-24,2025-04-28,signal,1.3198075842271728,1.3198075842271728,250000.0,579629.5752258301,579629.5752258301,250000.0,249673.0139160156,2.3215547653091755,11760.191040039062,5065.524230957031,0.0470407641601562,0.0202620969238281,0.9,0.1,78846.37778795853,8474.225041135907,3708.993862405935,171.70556913782693,3537.288293268108,True
recent,1,2023-02-01,2023-12-01,A,A,BR-GL,14,2025-04-30,2025-05-01,signal,1.5059011143171983,1.5059011143171983,250000.0,625967.5352249146,625967.5352249146,250000.0,249790.96353912356,2.505965493531043,10940.020690917969,4363.680404663086,0.0437600827636718,0.0174547216186523,0.9,0.1,78846.37778795853,8474.225041135907,3450.3240176167988,147.9152390268396,3302.408778589959,True
recent,1,2023-02-01,2023-12-01,A,A,GL-L,14,2025-04-04,2025-05-02,signal,0.2139478920243613,0.2139478920243613,250000.0,303306.6516723633,303306.6516723633,250000.0,249851.137298584,1.2139494538697952,12905.88980102539,10630.499214172363,0.0516235592041015,0.0425219968566894,0.9,0.1,78846.37778795853,8474.225041135907,4070.33065176563,360.3409705620596,3709.9896812035704,True
recent,1,2023-02-01,2023-12-01,A,A,LII-MSI,14,2025-04-23,2025-05-02,signal,0.5728108944988652,0.5728108944988652,250000.0,392588.7235107422,392588.7235107422,250000.0,249266.6297607422,1.5749750533698283,25595.97821044922,16253.113098144531,0.1023839128417968,0.0650124523925781,0.9,0.1,78846.37778795853,8474.225041135907,8072.600671333729,550.9301520508413,7521.670519282888,True
recent,1,2023-02-01,2023-12-01,A,A,MOS-VLO,14,2025-05-02,2025-05-07,guard_trip,0.3131870010819462,0.3131870010819462,250000.0,328199.47885894775,328199.47885894775,250000.0,249971.5044708252,1.3129475679787044,6854.491321563721,5220.505073547363,0.0274179652862548,0.0208820202941894,0.9,0.5,79851.01508446662,40690.33467349207,2189.352359658114,849.69639442922,1339.6559652288938,True
recent,1,2023-02-01,2023-12-01,A,A,TDY-WTW,14,2025-04-24,2025-05-09,max_holding_loss,0.4698676762150038,0.4698676762150038,250000.0,366825.65899658203,366825.65899658203,250000.0,249354.55059814453,1.4711007203062916,-4951.787689208984,-3356.250274658203,-0.0198071507568359,-0.0134250010986328,0.9,0.1,78846.37778795853,8474.225041135907,-1561.722091476532,-113.76648048731114,-1447.9556109892208,True
recent,1,2023-02-01,2023-12-01,A,A,PPG-UPS,14,2025-04-30,2025-05-15,max_holding_loss,1.387656956248542,1.387656956248542,250000.0,596825.3150253296,596825.3150253296,250000.0,249802.0630645752,2.3891928981829387,-2387.881278991699,-996.9637298583984,-0.0095515251159667,-0.0039878549194335,0.9,0.1,78846.37778795853,8474.225041135907,-753.1031577446847,-33.79398001868038,-719.3091777260044,True
recent,1,2023-02-01,2023-12-01,A,A,GL-MET,14,2025-05-12,2025-05-21,signal,0.2355269305547228,0.2355269305547228,250000.0,308777.513420105,308777.513420105,250000.0,249850.80491638184,1.235847583214488,8241.069717407227,6668.845474243164,0.0329642788696289,0.0266753818969726,0.9,0.5,79851.01508446662,40690.33467349207,2632.2311292673016,1085.4302169310267,1546.800912336275,True
recent,1,2023-02-01,2023-12-01,A,A,DE-KR,14,2025-05-12,2025-05-27,max_holding_loss,0.4342593703868507,0.4342593703868507,250000.0,358321.7286682129,358321.7286682129,250000.0,249894.74369049072,1.433890618811956,-6253.037933349609,-4362.224098205566,-0.0250121517333984,-0.0174488963928222,0.9,0.5,79851.01508446662,40690.33467349207,-1997.2457053585636,-710.0014339070239,-1287.2442714515396,True
recent,1,2023-02-01,2023-12-01,A,A,BR-GL,14,2025-05-27,2025-05-28,signal,0.7054377822496283,0.7054377822496283,250000.0,426271.0461425781,426271.0461425781,250000.0,249693.85660552976,1.7071747456566693,4709.924713134766,2760.572708129883,0.018839698852539,0.0110422908325195,0.9,0.5,79851.01508446662,40690.33467349207,1504.3690772609002,449.3145095372518,1055.0545677236485,True
recent,1,2023-02-01,2023-12-01,A,A,GL-WTW,14,2025-04-24,2025-05-29,signal,0.4383472292533397,0.4383472292533397,250000.0,359149.2198486328,359149.2198486328,250000.0,249594.90161132807,1.4389285098775932,9290.126556396484,6456.246551513672,0.0371605062255859,0.0258249862060546,0.9,0.1,78846.37778795853,8474.225041135907,2929.9713126543306,218.8467447943373,2711.1245678599935,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-MA,14,2025-05-21,2025-06-05,max_holding_loss,0.814575873735131,0.814575873735131,250000.0,453329.81427001953,453329.81427001953,250000.0,249196.68603515625,1.8191646987073677,-140.70993041992188,-76.23446655273438,-0.0005628397216796,-0.0003049378662109,0.9,0.5,79851.01508446662,40690.33467349207,-44.943323105974734,-12.40802383074207,-32.53529927523266,True
recent,1,2023-02-01,2023-12-01,A,A,EBAY-IBM,14,2025-06-10,2025-06-11,stop_loss,0.673075353649172,0.673075353649172,250000.0,417879.3361816406,417879.3361816406,250000.0,249636.05668640137,1.6739542425419354,-6673.548095703125,-3986.779830932617,-0.0266941923828125,-0.0159471193237304,0.9,0.9,82875.50273349723,73500.16822408313,-2212.294613790278,-1172.1159529837112,-1040.178660806567,True
recent,1,2023-02-01,2023-12-01,A,A,MA-TDY,14,2025-04-23,2025-06-12,max_holding_loss,0.9458994285913788,0.9458994285913788,250000.0,486006.786529541,486006.786529541,250000.0,249260.38079833984,1.949795571092933,-550.1950378417969,-250.40118408203125,-0.0022007801513671,-0.0010016047363281,0.9,0.1,78846.37778795853,8474.225041135907,-173.5235432429309,-8.487823937911912,-165.035719305019,True
recent,1,2023-02-01,2023-12-01,A,A,CF-PYPL,14,2025-06-04,2025-06-13,signal,0.933826443296678,0.933826443296678,250000.0,483319.2954940796,483319.2954940796,250000.0,249925.48986053467,1.933853548766815,27903.278617858887,14427.58731842041,0.1116131144714355,0.0577103492736816,0.9,0.9,82875.50273349723,73500.16822408313,9249.992973471592,4241.720379886191,5008.2725935854005,True
recent,1,2023-02-01,2023-12-01,A,A,PPG-UPS,14,2025-06-10,2025-06-13,stop_loss,1.012942017438211,1.012942017438211,250000.0,503092.2598953247,503092.2598953247,250000.0,249908.8331604004,2.0131031525901375,-13229.32162475586,-6570.464073181152,-0.0529172864990234,-0.0262818562927246,0.9,0.9,82875.50273349723,73500.16822408313,-4385.54672189907,-1931.720858756436,-2453.825863142634,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-MA,14,2025-06-13,2025-06-18,stop_loss,0.6214706799536698,0.6214706799536698,250000.0,405152.746383667,405152.746383667,250000.0,249584.4967041016,1.623308946404638,-13982.443283081057,-8613.751342773438,-0.0559297731323242,-0.0344550053710937,0.9,0.9,82875.50273349723,73500.16822408313,-4635.208066111814,-2532.448690937075,-2102.7593751747395,True
recent,1,2023-02-01,2023-12-01,A,A,TXN-VLTO,14,2025-06-04,2025-06-18,stop_loss,0.4474616252270383,0.4474616252270383,250000.0,361613.1857604981,361613.1857604981,250000.0,249843.62449646,1.4473580684290055,-9242.915283203123,-6386.04833984375,-0.0369716611328125,-0.025544193359375,0.9,0.9,82875.50273349723,73500.16822408313,-3064.0450032743356,-1877.5025090625695,-1186.542494211766,True
recent,1,2023-02-01,2023-12-01,A,A,CF-FIX,14,2025-06-13,2025-06-23,signal,1.68781386807383,1.68781386807383,250000.0,670855.4200439453,670855.4200439453,250000.0,249568.45169067383,2.6880617942665013,19530.051208496094,7265.371627807617,0.0781202048339843,0.0290614865112304,0.9,0.9,82875.50273349723,73500.16822408313,6474.251249260229,2136.024147417357,4338.227101842872,True
recent,1,2023-02-01,2023-12-01,A,A,GL-L,14,2025-06-23,2025-06-24,signal,0.425863521043869,0.425863521043869,250000.0,356316.3153076172,356316.3153076172,250000.0,249858.68559265137,1.4260713589461742,2598.975067138672,1822.4821853637693,0.0103959002685546,0.007289928741455,0.9,0.9,82875.50273349723,73500.16822408313,861.5654611237613,535.8109888385211,325.75447228524024,True
recent,1,2023-02-01,2023-12-01,A,A,LII-MSI,14,2025-06-24,2025-06-25,guard_trip,0.215216312733868,0.215216312733868,250000.0,303248.1394042969,303248.1394042969,250000.0,249431.20162963867,1.2157586437584775,-779.3663940429688,-640.5977172851562,-0.0031174655761718,-0.0025623908691406,0.9,0.9,82875.50273349723,73500.16822408313,-258.3615268796095,-188.33615993768868,-70.02536694192085,True
recent,1,2023-02-01,2023-12-01,A,A,MA-TDY,14,2025-06-18,2025-06-26,stop_loss,0.5770547199820082,0.5770547199820082,250000.0,393674.63232421875,393674.63232421875,250000.0,249310.49938964844,1.5790535628784048,-7169.860748291016,-4549.9892578125,-0.028679442993164,-0.01819995703125,0.9,0.9,82875.50273349723,73500.16822408313,-2376.8232561751406,-1337.6999034679595,-1039.123352707181,True
recent,1,2023-02-01,2023-12-01,A,A,CTVA-VEEV,14,2025-05-29,2025-06-30,session_end,0.4560084056780589,0.4560084056780589,250000.0,363623.35122680664,363623.35122680664,250000.0,249822.23928833008,1.4555283479271597,166.0016632080078,111.06674194335938,0.000664006652832,0.0004442669677734,0.9,0.5,79851.01508446662,40690.33467349207,53.02160525147423,18.077371603077165,34.94423364839706,True
recent,1,2023-02-01,2023-12-01,A,A,EBAY-IBM,14,2025-06-24,2025-06-30,session_end,0.7704792821237567,0.7704792821237567,250000.0,442126.5821380615,442126.5821380615,250000.0,249753.43309021,1.7702522710803623,-556.8742065429688,-314.6085205078125,-0.0022274968261718,-0.0012584340820312,0.9,0.9,82875.50273349723,73500.16822408313,-184.60491930625741,-92.49511672821284,-92.10980257804458,True
recent,1,2023-02-01,2023-12-01,A,A,CBOE-HIG,15,2025-05-12,2025-05-22,signal,0.8362146950051628,0.8362146950051628,250000.0,459041.0982055664,459041.0982055664,250000.0,249637.6304244995,1.8388297366265818,6104.614791870117,3317.0471267700195,0.0244184591674804,0.01326818850708,0.9,0.5,79851.01508446662,40690.33467349207,1949.8387513219097,539.8870308640663,1409.9517204578433,True
recent,1,2023-02-01,2023-12-01,A,A,TSCO-WYNN,15,2025-05-12,2025-05-27,max_holding_loss,0.842244427159168,0.842244427159168,250000.0,460436.67893218994,460436.67893218994,250000.0,249925.0454864502,1.8422990702512556,-3084.693832397461,-1674.497589111328,-0.0123387753295898,-0.0066979903564453,0.9,0.5,79851.01508446662,40690.33467349207,-985.2637349669197,-272.54346924358174,-712.720265723338,True
recent,1,2023-02-01,2023-12-01,A,A,JBHT-VTRS,15,2025-05-12,2025-05-29,signal,1.2476813623935352,1.2476813623935352,250000.0,561890.1564102173,561890.1564102173,250000.0,249887.63394927976,2.2485712779379288,18188.20843219757,8086.4786920547485,0.0727528337287902,0.0323459147682189,0.9,0.5,79851.01508446662,40690.33467349207,5809.387623515318,1316.1660972390769,4493.221526276242,True
recent,1,2023-02-01,2023-12-01,A,A,FISV-TDY,15,2025-05-15,2025-05-30,guard_trip,0.3280811260411891,0.3280811260411891,250000.0,331381.42864990234,331381.42864990234,250000.0,249643.11651611328,1.3274206526279817,543.2675476074219,408.2856903076172,0.0021730701904296,0.0016331427612304,0.9,0.5,79851.01508446662,40690.33467349207,173.52186055559875,66.45312552405593,107.06873503154281,True
