selected_book_origin,selected_book,leg_a,leg_b,window,start_index,start_A,start_B,mechanism,date,v1_daily_pnl,v2_daily_pnl,v1_account_return,v2_account_return,v1_account_equity,v2_account_equity,v1_gross_leverage,v2_gross_leverage,v1_return_on_gross,v2_return_on_gross,v1_matched_to_v2_daily_pnl,v1_matched_to_v2_account_return,v1_matched_to_v2_account_equity,v1_matched_to_v2_gross_leverage,v1_matched_to_v2_return_on_gross,v2_matched_to_v1_daily_pnl,v2_matched_to_v1_account_return,v2_matched_to_v1_account_equity,v2_matched_to_v1_gross_leverage,v2_matched_to_v1_return_on_gross,v1_pnl_supporting_total_gross_exposure,v2_pnl_supporting_total_gross_exposure,v1_a_weight,v2_a_weight,weights_different,v1_a_long_exposure,v1_a_short_exposure,v1_a_total_gross_exposure,v1_b_long_exposure,v1_b_short_exposure,v1_b_total_gross_exposure,v1_total_gross_exposure,v2_a_long_exposure,v2_a_short_exposure,v2_a_total_gross_exposure,v2_b_long_exposure,v2_b_short_exposure,v2_b_total_gross_exposure,v2_total_gross_exposure
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-21,-2638.754165477585,-1099.2870331930462,-0.0021859840540222426,-0.00106641249082421,1204485.406059863,1029727.9422535046,0.3080864714050607,0.15123908933852112,-0.007082848593936904,-0.007030243149577098,-1107.5127064208025,-0.0010113576229613796,1093967.7418586942,0.14235805160785567,-0.007082848593936904,-2619.1557181028857,-0.0025345522933402317,1030760.8715888725,0.3600113943400497,-0.007030243149577098,372555.495219314,156365.43570462047,0.9,0.9,False,172103.89604926293,198981.76256261196,371085.6586118749,0.0,0.0,0.0,371085.6586118749,72324.82483673116,83410.29141611815,155735.11625284932,0.0,0.0,0.0,155735.11625284932
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-22,1678.0729665015824,834.0476557004731,0.0013931866322821865,0.0008099689456568541,1206163.4790263646,1030561.9899092051,0.25735123216898115,0.15113171123920585,0.005492359514449837,0.005442665417615231,841.662903338682,0.0007693672044741133,1094809.404762033,0.14226275038887998,0.0054923595144498365,1662.8899981846919,0.001613264573791417,1032423.7615870573,0.30065915670857546,0.005442665417615231,305528.60971441213,153242.5000811314,0.9,0.9,False,130993.66200029785,179413.99552436217,310407.65752466,0.0,0.0,0.0,310407.65752466,64481.42706209494,91269.17001096442,155750.59707305935,0.0,0.0,0.0,155750.59707305935
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-25,-5115.480469786329,-2413.335546356626,-0.004241117028278481,-0.0023417665021482565,1201047.9985565783,1028148.6543628485,0.7193791859462495,0.37388718725984915,-0.00589818727200081,-0.006250676182512912,-2277.2424273729157,-0.0020800354997570518,1092532.16233466,0.3518538142101604,-0.005898187272000811,-5421.193064925623,-0.005250937906148231,1027002.5685221317,0.8412918895882824,-0.006250676182512912,867297.0582114176,386091.91644069634,0.9,0.9,False,395530.9973190236,468477.93416497996,864008.9314840036,0.0,0.0,0.0,864008.9314840036,173591.46403914044,210820.1444255838,384411.60846472427,0.0,0.0,0.0,384411.60846472427
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-26,1090.6727566865738,493.7895647144178,0.0009081008902203295,0.000480270593769753,1202138.6713132649,1028642.4439275629,0.8487005750432272,0.450324704520781,0.0010748897390479798,0.0010707284316416636,495.7086415896413,0.0004537245297478005,1093027.8709762497,0.42379807223532284,0.00107488973904798,1086.4503472101496,0.001057884741976414,1028089.0188693418,0.9923807791929462,0.0010707284316416636,1014683.3829231386,461171.6193594758,0.9,0.9,False,488415.51860536356,531840.2630199054,1020255.781625269,0.0,0.0,0.0,1020255.781625269,220489.38493576754,242733.71968344625,463223.1046192138,0.0,0.0,0.0,463223.1046192138
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-27,3030.193472846644,1356.0857316402253,0.002520668825615882,0.0013183256627661778,1205168.8647861115,1029998.5296592031,0.9809364567899981,0.5278319329802033,0.0025816405901097905,0.002511548814173078,1393.931086951145,0.0012752932692431168,1094421.8020632009,0.49676104208803823,0.0025816405901097905,2947.9234455015044,0.002867381512102457,1031036.9423148433,1.1466069037281024,0.0025115488141730785,1173747.2227758,539940.0258468452,0.9,0.9,False,583703.3899896183,598490.6860672943,1182194.0760569125,0.0,0.0,0.0,1182194.0760569125,267787.9997116652,275878.1151651192,543666.1148767844,0.0,0.0,0.0,543666.1148767844
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-28,-4895.457862494048,-2599.380093296524,-0.004062051390087043,-0.0025236735960745345,1200273.4069236175,1027399.1495659066,1.1228358205353977,0.6028984955980713,-0.003625344777205656,-0.004189692335781523,-2249.2460758331713,-0.0020551912174930167,1092172.5559873676,0.5671424339096718,-0.0036253447772056566,-5657.520469664618,-0.0054872141215062354,1025379.4218451787,1.3143524699419868,-0.004189692335781524,1350342.7020994592,620422.6671006021,0.9,0.9,False,669426.3116931238,678283.6640367734,1347709.9757298972,0.0,0.0,0.0,1347709.9757298972,306839.3503978054,312578.0512542175,619417.401652023,0.0,0.0,0.0,619417.401652023
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-08-29,-2400.623424351914,-1143.1346603734419,-0.002000063827544822,-0.0011126490233678268,1197872.7834992656,1026256.0149055332,1.1286725891073295,0.6057077209069307,-0.0017812611523126676,-0.0018454997507732812,-1103.3441546292008,-0.001010228785351353,1091069.2118327385,0.5697266361418994,-0.0017812611523126676,-2487.1984243241905,-0.0024256371557061836,1022892.2234208545,1.3217484159296964,-0.0018454997507732814,1347709.9757298972,619417.401652023,0.9,0.9,False,670374.1001026592,681632.0758706605,1352006.1759733197,0.0,0.0,0.0,1352006.1759733197,307364.67816933704,314246.51368612255,621611.1918554596,0.0,0.0,0.0,621611.1918554596
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-02,-6769.121621281141,-3293.3963728297967,-0.005650952016379368,-0.0032091372181949685,1191103.6618779844,1022962.6185327034,0.8530101286464417,0.45133060783167844,-0.0066112468552006155,-0.007077134832708652,-3076.5920005040643,-0.0028197954512309232,1087992.6198322345,0.42435429431740307,-0.0066112468552006155,-7246.13487622621,-0.00708396711824926,1015646.0885446284,1.0003715854463633,-0.007077134832708652,1023879.7264023407,465357.3021681863,0.9,0.9,False,525673.721053516,490349.7667962712,1016023.4878497872,0.0,0.0,0.0,1016023.4878497872,240357.67087179943,221336.669539651,461694.3404114504,0.0,0.0,0.0,461694.3404114504
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-03,2728.737629663199,1317.1977688274346,0.0022909321136338917,0.001287630403070613,1193832.3995076476,1024279.8163015308,0.5794999996249574,0.30027814191323543,0.003926679054731024,0.004260184864673871,1214.0817955300333,0.0011158915726075802,1089206.7016277644,0.2823787620647281,0.003926679054731024,2960.498321234333,0.002914891668097284,1018606.5868658627,0.6791884953302861,0.00426018486467387,694922.5010828181,309187.93683106283,0.9,0.9,False,360651.7039086584,331174.17115828523,691825.8750669437,0.0,0.0,0.0,691825.8750669437,161589.83325831708,145979.00677993675,307568.8400382538,0.0,0.0,0.0,307568.8400382538
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-04,-238.5910527734086,-129.6333514022408,-0.0001998530554806577,-0.0001265604860499164,1193593.8084548742,1024150.1829501286,0.46115972192926347,0.22938754386102106,-0.0004393269584932148,-0.0005592639458217993,-101.83282225916142,-9.349265121760398e-05,1089104.8688055053,0.21570677144195116,-0.0004393269584932148,-303.7268053603737,-0.00029817871715802146,1018302.8600605023,0.5405438896349916,-0.0005592639458217993,543083.1142065995,231792.79188425717,0.9,0.9,False,274390.66773626267,276046.7210672777,550437.3888035404,0.0,0.0,0.0,550437.3888035404,117331.5183178413,117595.77669390404,234927.29501174536,0.0,0.0,0.0,234927.29501174536
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-05,493.12996205943637,240.95368070877157,0.000413147218564916,0.00023527182313700266,1194086.9384169336,1024391.1366308373,0.3246732877712783,0.17645247823822666,0.0012782761373988114,0.0013397326892085615,229.9005934164279,0.0002110913283020903,1089334.7693989219,0.16593278744193915,0.0012782761373988116,516.8385068531428,0.0005075489101763251,1018819.6985673554,0.380526733754486,0.0013397326892085613,385777.33529698517,179852.0575407572,0.9,0.9,False,180227.38060401325,152010.08071098095,332237.4613149942,24656.929990910838,30793.740874660656,55450.67086557149,387688.13218056574,83925.94942383966,70671.24316695658,154597.19259079624,11631.556162754676,14527.605990234168,26159.162152988843,180756.3547437851
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-08,1878.751438036561,708.8315961381886,0.0015733791046465381,0.000691954050353749,1195965.6898549702,1025099.9682269755,0.8557904461551792,0.5000445067284455,0.00182913415131611,0.0013788725146090899,940.2958332198249,0.0008631835314856108,1090275.0652321416,0.47015255535561673,0.00182913415131611,1416.2759564829848,0.0013901144220852077,1020235.9745238384,1.0031953752512548,0.0013788725146090899,1027126.1059145115,514066.0856084598,0.9,0.9,False,492752.42939482024,442770.5963744684,935523.0257692887,54284.25079952604,33688.73473845696,87972.985537983,1023496.0113072717,238553.5493079587,222212.9515193122,460766.5008272709,35134.27744026903,16694.829691863208,51829.10713213224,512595.60795940313
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-09,3219.0143714318983,2540.9644284036476,0.0026915608020680382,0.002478747934017136,1199184.704226402,1027640.9326553792,0.9540748439175537,0.5711839565446948,0.002801962253366134,0.004313839204316312,1650.4292529979577,0.0015137732721114262,1091925.4944851396,0.5375568358701492,0.0028019622533661344,4955.923434749434,0.004857624665766612,1025191.8979585879,1.1159978554174432,0.004313839204316312,1148842.8752260096,589026.2265364983,0.9,0.9,False,609790.7408963022,439107.0979597977,1048897.8388560999,63075.195758380505,32138.92489864221,95214.12065702272,1144111.9595131224,315834.30680257065,220090.53918684766,535924.8459894183,37067.92109007765,13979.24674188378,51047.16783196143,586972.0138213797
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-10,8132.481237449218,4457.437617346062,0.00678167525718693,0.0043375438596322145,1207317.1854638513,1032098.3702727252,1.1921805293753351,0.6961603582069142,0.005664660288964559,0.006217778412462646,4060.91503854613,0.0037190404098595723,1095986.4095236857,0.6555792707923218,0.005664660288964559,8926.566413254799,0.008707215137994958,1034118.4643718427,1.3918521822009395,0.006217778412462647,1435652.0643068873,716885.8910140264,0.9,0.9,False,692415.213579563,546779.0694188885,1239194.2829984515,92948.35083972845,107197.40745205394,200145.7582917824,1439340.0412902338,349499.71693999006,266672.49351726327,616172.2104572533,51781.29429233069,50552.46640424887,102333.76069657956,718505.9711538329
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-11,5106.273194115143,2258.729811731726,0.004229438009824496,0.00218848307175882,1212423.4586579665,1034357.100084457,0.925925277723281,0.4788126332615431,0.004639737177510062,0.0046505319369594565,2253.4868749431307,0.002056126659383024,1098239.8963986288,0.45096089519993754,0.004639737177510061,5118.153390924685,0.00494929117626153,1039236.6177627674,1.0802289954840334,0.0046505319369594565,1100552.2508616426,485692.78576086846,0.9,0.9,False,523621.360595753,395166.56814306945,918787.9287388225,94300.34724972407,109525.25168755198,203825.59893727605,1122613.5276760985,229082.7072096874,161923.33221843088,391006.03942811827,52546.76369283498,51710.443703259065,104257.20739609405,495263.2468242123
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-12,433.8404435731936,275.7401061395649,0.0003578291400377656,0.0002665811508588767,1212857.2991015397,1034632.8401905965,0.5911103893971472,0.3011362996519609,0.0006038138076525387,0.0008827050183517407,188.61984462435737,0.00017174739803469487,1098428.5162432531,0.28364659182281915,0.0006038138076525387,634.2238813564387,0.000610278612701094,1039870.8416441238,0.6894438440273527,0.0008827050183517407,718500.3689462575,312380.80718567735,0.9,0.9,False,323357.92497170117,225294.80455906648,548652.7295307677,30097.72170094558,138182.09912336996,168279.82082431554,716932.5503550833,144246.7656405001,89888.47910382709,234135.24474432718,14903.072326530477,62527.18792253725,77430.26024906772,311565.5049933949
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-15,-4814.302113496698,-2119.0877967518754,-0.003969388745949781,-0.0020481543929743275,1208042.996988043,1032513.7523938447,0.5893492115504648,0.2997813439222213,-0.006715139535946951,-0.006801419806717049,-2092.2058406184233,-0.00190472644298602,1096336.3104026348,0.2823297535380604,-0.006715139535946951,-4876.159248065232,-0.0046891970163867765,1034994.6823960586,0.6878868074430553,-0.006801419806717049,716932.5503550833,311565.5049933949,0.9,0.9,False,318604.96345892164,225279.7511949749,543884.7146538965,29956.85087641712,138117.62226365006,168074.4731400672,711959.1877939637,142238.40245747135,89941.80191261895,232180.2043700903,14833.319269886999,62514.83667082504,77348.15594071204,309528.36031080235
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-16,-1287.5110610176343,-875.6854528995464,-0.0010657824797856744,-0.000848110207606729,1206755.4859270253,1031638.0669409451,1.0111717547994963,0.5688487884983506,-0.0010453983952452973,-0.0014797467873119735,-618.6464975293343,-0.0005642853307505006,1095717.6639051056,0.5355814585087867,-0.0010453983952452973,-1822.453874843027,-0.001760834046629076,1033172.2285212155,1.18105871280075,-0.0014797467873119733,1231598.467027995,591780.607606703,0.9,0.9,False,713918.4721930043,400300.15642928024,1114218.6286222846,30074.242857013207,75944.1908394513,106018.4336964645,1220237.062318749,348928.7418897956,186023.15570896264,534951.8975987582,14891.446632308693,37002.7203170701,51894.16694937879,586846.064548137
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-17,945.0669075255282,733.8222106789472,0.0007831469743015348,0.0007113174999977526,1207700.5528345509,1032371.889151624,0.9399320406804438,0.5703487756933955,0.0008315894850293053,0.0012449229060322849,490.1820275975761,0.00044736161854923626,1096207.8459327032,0.537135402946253,0.0008315894850293053,1414.8031716276016,0.0013693778564418213,1034587.0316928431,1.0972073014478827,0.0012449229060322849,1136458.4624253924,589451.9308169247,0.9,0.9,False,671010.4888725091,358604.4405730265,1029614.9294455356,29931.90544438864,75609.610266755,105541.51571114364,1135156.4451566795,354861.2576036843,182290.9775172581,537152.2351209425,14820.967385534062,36838.84053143003,51659.8079169641,588812.0430379065
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-18,1436.0834939219058,899.8382167787058,0.0011891056028345151,0.0008716221608069637,1209136.6363284728,1033271.7273684028,0.9447844762029431,0.5734805796325807,0.0012650974233984911,0.0015282265833696206,744.9045985132569,0.0006795286142834148,1096952.7505312164,0.540188507519793,0.001265097423398491,1734.7762557717963,0.0016767813655398991,1036321.8079486148,1.1023347331392146,0.0015282265833696206,1135156.4451566795,588812.0430379065,0.9,0.9,False,675012.774752321,360674.15720070596,1035686.9319530269,30256.200538890433,76430.39111946731,106686.59165835775,1142373.5236113847,357025.2130437526,183318.21042497607,540343.4234687287,14981.54409949668,37236.301560964166,52217.845660460844,592561.2691291895
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-19,1929.66555301263,900.0541118880501,0.001595903634904351,0.0008710720404402827,1211066.3018814854,1034171.7814802908,0.8568021625778031,0.5208498206739748,0.0018583286975280854,0.0016689422513871597,1002.1894910141564,0.0009136122686495208,1097954.9400222306,0.4905922522824009,0.0018583286975280854,1733.0090079074805,0.0016722691683367628,1038054.8169565223,0.9996044616597735,0.0016689422513871599,1038387.6413141742,539296.1387010007,0.9,0.9,False,583293.2105663685,317224.43956446426,900517.6501308328,115405.78793391206,21720.7884124144,137126.57634632644,1037644.2264771592,303580.0429529901,158080.58169003797,461660.6246430281,66234.43245912273,10753.129827943692,76987.56228706642,538648.1869300945
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-22,1245.393510047812,574.4044859242858,0.0010283446150825902,0.0005554246366131706,1212311.6953915332,1034746.1859662151,1.105845190231829,0.6677947314552051,0.000927448788590958,0.0008295244440675863,642.2122318896803,0.0005849167470175755,1098597.1522541202,0.6289821978546046,0.000927448788590958,1113.8990872340476,0.0010730638392487724,1039168.7160437563,1.2900975911923729,0.0008295244440675864,1342816.471775112,692450.3431239281,0.9,0.9,False,839574.9535363734,363535.38112186326,1203110.3346582367,115660.18868411434,21858.53406816993,137518.72275228426,1340629.057410521,429876.0876773418,183816.0686692603,613692.1563466021,66484.57261241556,10821.322422588548,77305.89503500411,690998.0513816063
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-23,-3197.8499750471674,-1799.1181210649665,-0.0026378117007395336,-0.001738704762062016,1209113.845416486,1032947.0678451501,0.915996871006561,0.5456030596516485,-0.0028882441137544003,-0.0031923212634372366,-1627.7473018238188,-0.001481659859106661,1096969.4049522963,0.5137600721863533,-0.0028882441137544003,-3534.5227309596403,-0.003401298245790159,1035634.1933127966,1.069436009590788,-0.0031923212634372366,1107195.184720835,563576.7745780761,0.9,0.9,False,641036.2151168607,276077.79052484944,917114.0056417101,114393.46279867849,76037.03065182334,190430.49345050182,1107544.499092212,318329.6298734954,143028.83902602384,461358.4688995192,65666.24423017063,36554.36754482292,102220.61177499355,563579.0806745128
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-24,91.61624311003834,134.63926685974002,7.577139527211402e-05,0.00013034478827711227,1209205.461659596,1033081.7071120099,0.9156086495994875,0.5452625260685392,8.27201464005561e-05,0.0002389003983231575,46.61934406168651,4.249830838601541e-05,1097016.024296358,0.5134845150656778,8.27201464005561e-05,264.5928219937514,0.00025548868867236735,1035898.7861347904,1.0687906913855625,0.0002389003983231575,1107544.499092212,563579.0806745128,0.9,0.9,False,641697.5097802678,276755.95406960347,918453.4638498713,113585.21662995411,75120.2993586421,188705.51598859622,1107158.9798384677,318695.28212262853,143263.86516517124,461959.14728779974,65228.74190475762,36112.85206253597,101341.5939672936,563300.7412550932
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-25,-995.3214941122569,-476.6647644995246,-0.0008231202435574595,-0.00046140083714389413,1208210.1401654838,1032605.0423475103,0.7769066629994092,0.4680413960695096,-0.001054461775199895,-0.000980666514546943,-512.5338392752358,-0.00046720724941459485,1096503.4904570829,0.44076640869358025,-0.001054461775199895,-925.6650961099913,-0.0008935864280369419,1034973.1210386804,0.9069477159522614,-0.000980666514546943,943914.2485023445,486062.03783733596,0.9,0.9,False,568328.6951311241,182719.20778496584,751047.90291609,112771.80704024731,74846.79824167734,187618.60528192465,938666.5081980146,283918.6788231286,98618.54910953228,382537.22793266084,64785.74749987609,35978.93017620692,100764.67767608301,483301.90560874384
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-26,3603.0975022583734,1891.6435494594043,0.0029821778368495327,0.0018319139185675169,1211813.2376677422,1034496.6858969697,0.8663049529244998,0.5216391635957013,0.0034638832084743785,0.0035388095696252176,1851.5922370146768,0.0016886332356706238,1098355.0826940977,0.49131104728917013,0.0034638832084743785,3681.035171766232,0.0035566480877030036,1038654.1562104466,1.0107308612149184,0.0035388095696252176,1040190.2389328276,534542.3403666621,0.9,0.9,False,573448.7016833506,185360.3732010355,758809.074884386,186223.44821605887,104767.28671059417,290990.73492665304,1049799.8098110391,286596.16575097834,100043.71031597278,386639.87606695114,104102.04464084396,48892.065266025136,152994.1099068691,539633.9859738202
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-29,2847.183007784188,1573.3523663311498,0.0023495229456841726,0.001520886811702988,1214660.4206755264,1036070.0382633009,0.8386483276049906,0.49751497134198636,0.002800438035434009,0.0030592323115072348,1440.2553847383535,0.0013112839439916157,1099795.338078836,0.4686875253492913,0.002800438035434009,3110.2970835195947,0.0029945454556958447,1041764.4532939662,0.9778342188452981,0.0030592323115072348,1016692.0216618662,514296.4659509576,0.9,0.9,False,575833.6224680254,185675.58855107502,761509.2110191004,153144.7851589225,104018.93422948169,257163.71938840416,1018672.9304075046,287981.04217648297,100192.36131367626,388173.4034901592,78748.26909759185,48538.68280710576,127286.9519046976,515460.35539485683
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-09-30,2335.9110389321577,1035.3915888157208,0.001923098010909958,0.0009993451702852854,1216996.3317144585,1037105.4298521166,0.7291609067642316,0.42600820507134063,0.0026530241293673796,0.0023614064450600773,1163.2554294998758,0.0010577017279704917,1100958.5935083358,0.40130067129331715,0.002653024129367379,2079.150099451486,0.001995796739730751,1043843.6033934178,0.8501140840226121,0.0023614064450600773,880471.0869663903,438463.9463408338,0.9,0.9,False,488657.4683669302,139921.34110706695,628578.8094739972,153749.34846055903,105057.99082710194,258807.33928766096,887386.1487616582,239071.5897625719,74700.97660061871,313772.56636319065,79025.73637008628,49017.119907764485,128042.85627785076,441815.4226410414
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-10-01,-1319.3740338152274,-555.9219378365669,-0.0010841232626860452,-0.0005360322314731658,1215676.9576806433,1036549.50791428,0.4146279995085647,0.24761748747758838,-0.0026009882665175054,-0.002153339387482358,-671.4902656859663,-0.0006099141871868064,1100287.1032426497,0.2332734647524637,-0.002600988266517505,-1092.3002269594008,-0.0010464213445466888,1042751.3031664584,0.4833882283159508,-0.0021533393874823576,507258.7411483226,258167.3567428402,0.9,0.9,False,259600.45452031627,48188.14996759655,307788.60448791285,121597.0545400964,74668.04598377393,196265.10052387032,504053.7050117832,128732.78753621492,27018.12519115797,155750.9127273729,65036.815503797116,35880.05656469463,100916.87206849174,256667.78479586463
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-10-02,3735.592557661701,1273.5099249548512,0.0030728496859796827,0.001228605016192017,1219412.550238305,1037823.0178392349,0.7241128121814356,0.3457731846935698,0.004211247077146269,0.0035346875232591243,1517.2670607776722,0.001378973775395661,1101804.3703034273,0.32569426996168044,0.004211247077146269,3135.449467499348,0.003006900550474617,1045886.7526339578,0.8442522565073803,0.003534687523259124,887051.3862589861,360289.25232424046,0.9,0.9,False,260422.01768730968,367267.9969352493,627690.014622559,151034.8693737312,104267.3669661051,255302.2363398363,882992.2509623952,129156.11437940385,104038.96778698431,233195.08216638817,77307.96550201005,48348.3223581655,125656.28786017554,358851.37002656376
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-10-03,-3.0075348808895797,321.8124842761317,-2.466380127301321e-06,0.000310084165358127,1219409.542703424,1038144.830323511,0.7143339789716053,0.3222910753215406,-3.4697904120389544e-06,0.0009662232855768419,-1.155656139821892,-1.0488759810451962e-06,1101803.2146472875,0.3036702101214789,-3.469790412038955e-06,837.5002201912423,0.0008007561220964741,1046724.252854149,0.8321825621792078,0.0009662232855768419,866777.1028631844,333062.2321775318,0.9,0.9,False,252076.6386032495,412033.7541118182,664110.3927150677,101789.3209350074,105165.95698520754,206955.27792021492,871065.6706352826,114848.9683469084,118223.36497546852,233072.33332237692,52774.04907187128,48738.43131021443,101512.48038208572,334584.81370446266
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-10-06,5182.74907658156,1554.7743636344094,0.004250212004320906,0.001497646877603681,1224592.2917800057,1039699.6046871454,0.7340452298117564,0.3203018646859,0.00572080625727349,0.00463512227901012,1918.948923614517,0.0017416439688178044,1103722.163570902,0.30172241990417636,0.00572080625727349,4199.17658998496,0.004011731435986966,1050923.429444134,0.8553488342350679,0.00463512227901012,905947.3164280229,335433.30036299455,0.9,0.9,False,251074.19851086906,406837.57821282104,657911.7767236901,91141.84478582082,149852.50873584874,240994.35352166957,898906.1302453596,114396.06434933914,116599.98436201511,230996.04871135426,38103.1128701925,63918.560512939024,102021.67338313152,333017.72209448577
v1_selected,old_v1_winner,sp500-12m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,recent,2,2023-03-01,2024-01-01,A,2025-10-07,-3923.200374900829,-1238.009875181364,-0.003203678809049388,-0.001190738045489487,1220669.0914051048,1038461.5948119641,0.5868035434386112,0.2715540325109951,-0.005463458977391991,-0.004367792174914821,-1548.5663913923438,-0.0014030400425975185,1102173.5971795097,0.25585664037010963,-0.005463458977391992,-3136.424007029802,-0.0029844457922959754,1047787.0054371041,0.683624576832474,-0.004367792174914821,718079.9546835049,283440.6550502845,0.9,0.9,False,193848.11960744418,409725.6542222176,603573.7738296618,28431.17635312559,84287.99801971807,112719.17437284366,716292.9482025055,94338.19841428501,137297.8517008266,231636.05011511163,11940.888732623025,38421.49483125328,50362.383563876305,281998.4336789879
