mechanism,A,B,recent_sh,recent_ret,recent_vol,recent_mdd,hist_sh,hist_ret,hist_vol,hist_mdd,joined_sh,joined_ret,rejected_entries
A,sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,0.4600322420754028,0.0387161022422551,0.0899707083859268,-0.1121867374432067,-0.2228044413387273,-0.0206540955785845,0.0795667969052056,-0.2130073739296534,-0.0235846769684348,-0.0051519816194393,0
A,sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.883172229456603,0.0960795648326126,0.1071209273694526,-0.0941892883862939,-0.1751877921317653,-0.0187831465684025,0.08684630181559,-0.2825935744984894,0.1501246548804177,0.0100051688924133,0
A,sp500-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,0.63214032682098,0.0562590786370949,0.0875161772510253,-0.0947169793371898,0.0045328492691382,-0.0022837618411024,0.0726416290402746,-0.1664062618560737,0.201155271890723,0.0130117319056531,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.5437902042129277,0.0769984169548176,0.1310572140706026,-0.1497248058458356,0.3867247274192082,0.0351458124828034,0.1029694621031857,-0.1929509182636026,0.4488875916125607,0.0456986718110023,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.5103088063372849,0.05445318927629,0.1087315252655061,-0.1321205981091091,0.1092011002458388,0.0056966244967744,0.0848022632191627,-0.1692460741001606,0.2428842218805652,0.0186285474909289,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.7907347489371321,0.0908532755106261,0.1137676707298857,-0.099227565285175,0.4440419349654356,0.0350565345073319,0.0858529262689774,-0.1294344148529135,0.5577233670206527,0.0496718014431903,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.134787456000758,0.0158582045975284,0.0959911505315142,-0.1527980954259677,0.0382012593248801,4.665483703125695e-05,0.0756767319016259,-0.1569585411613284,0.0843603231367828,0.0043550626348819,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,1.0437816685896408,0.1158288957205111,0.1155229965680194,-0.1004413670607314,0.2861510741260131,0.0245258549214333,0.103223497275864,-0.2506881272150069,0.4868628882228455,0.0471422053091857,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,0.9142092249471836,0.0791050884767855,0.0955236385600982,-0.1048451594473829,0.2908848812520216,0.0242938727752337,0.1005217833736506,-0.2395486304201183,0.4293600142421422,0.0381258602887405,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,0.9725985754766108,0.1011561411709513,0.1018447938376202,-0.1122135452189077,0.6810354012394636,0.0562409504069822,0.0857186320253216,-0.1470719425429876,0.7648393655402698,0.067445249223732,0
A,sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.5142259034609269,0.0446232666136074,0.0891728888272961,-0.1132541248611528,0.1414779035720031,0.0077676918873255,0.0739278240078917,-0.1979358523401677,0.2524098946138398,0.0170364393705122,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.3962690680181133,0.0265964402764568,0.0756090892568035,-0.1054620877151513,0.3501489924209451,0.0230646947687636,0.0726147320293974,-0.1691009947619682,0.3595552354563983,0.0239362541747308,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,0.330022336578923,0.0224529873652803,0.0696835886427992,-0.0806983616081429,0.2598401773631785,0.0148777651070119,0.0648987889118666,-0.1271541731202229,0.2867264710985691,0.0170941990172216,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.2966534124794552,0.0302326750355199,0.1098017680882532,-0.1359492241123757,0.2759106821876991,0.0233074843568525,0.1022078807550177,-0.1712667765812892,0.2857767635403209,0.0249882290490786,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,0.061267536236339,0.0020413859486296,0.0870211005452269,-0.1012291604167332,0.7536910498995788,0.0666328184260687,0.0910280817468686,-0.1287641215458107,0.577891332129339,0.0491760108539724,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.6568321589712526,0.0538073643314076,0.0851927881253383,-0.0785802705825086,0.3363533695329174,0.0223314342083564,0.073674821358596,-0.1414690797379049,0.4265889089316095,0.0303528881906818,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.2658084850587857,0.0142480819469534,0.0729559872979891,-0.0832414451226887,0.5214467517333532,0.030006734332407,0.0601531381154255,-0.1055996383406572,0.4358375740196801,0.0258100586602372,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,0.3978492716966735,0.0260209652995532,0.0603776107500869,-0.0635138474234216,0.0066832490612924,-0.0014818834219326,0.0616994333831187,-0.1681660310639458,0.1120975472428841,0.0052346222480235,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,0.0303885901061696,0.0092364442939843,0.0603227943269184,-0.0770173341784154,0.24788781808688,0.0130588541622538,0.0594107813133391,-0.1049102068784113,0.2179118471112082,0.0118311283248836,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,0.4862545906921804,0.0304847098381812,0.0563653810650267,-0.0585611412683855,0.0145293783339421,-0.0003621092953053,0.0451575937473046,-0.1374350149296626,0.1587009383677193,0.0068255205784459,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,-0.0840674514891709,-0.0013266548158219,0.0582808642144679,-0.0779602461600472,0.2605457397445699,0.0125469013393262,0.0532684863787499,-0.1058650395412853,0.1841339110977772,0.0088698404335646,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.3828111489011441,0.0523619091772594,0.1076715108434423,-0.1164282284256493,-0.4681688794719322,-0.03582875385331,0.0723418932302918,-0.2801110426486268,-0.1453196985039088,-0.0136025905297306,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.4211260342760787,0.0282161552517977,0.0711002307112625,-0.0812761135865601,0.0370512613818004,0.0004676230311941,0.0580310807645771,-0.1172104086267628,0.1555985104853319,0.0077795201232956,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_noscreen,0.5964540677602335,0.0518768447080174,0.0903624451992688,-0.0961984488458787,-0.1884299869732777,-0.0128918253956923,0.0594917130373781,-0.1979171352552013,0.086037394391189,0.0036739247159622,0
A,sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_bd7,0.4399311453150377,0.0304092093265324,0.0717023079566409,-0.0764570760696473,0.293033511930732,0.0139747176778961,0.0519487678774858,-0.1025592458927597,0.3400927339433674,0.0182420063368211,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.8157534423445757,0.1025696287316799,0.1151661216789028,-0.0949760504735932,0.7089123504633268,0.0629056357750894,0.0920304557113046,-0.1380736415650737,0.7554371607895697,0.0732132277352037,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,0.6680829488152482,0.055577536781476,0.0897326193172206,-0.0775546990762267,0.444622383114202,0.0282703768523877,0.0679002564599767,-0.1402468944582935,0.5130865600788612,0.0357500383743743,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_noscreen,0.975592886807816,0.094662123626683,0.0960477276018985,-0.0614556741820888,0.4329543137552977,0.0284463258999954,0.0705285466668386,-0.1113074843464941,0.609127623337733,0.0457224149354385,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_bd7,0.5054803323374346,0.0380430435471245,0.0757498340170739,-0.0773429030398333,0.4092029624469549,0.0215801869030889,0.056018550726279,-0.0975117823522858,0.4393694226413036,0.0257838147181277,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_noscreen,1.2023936730566636,0.1282242216383423,0.1069742230560003,-0.0751615883535089,-0.0784820884185989,-0.0117622262405029,0.0939762046188927,-0.2698001451957441,0.2777434179910842,0.022535553968205,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_bd7,1.2593164665826913,0.0983155830042581,0.082409208037125,-0.0613418523057607,0.1892137900299231,0.013073330238372,0.0925159953691303,-0.2139349014120758,0.4122762042682777,0.0332376189868683,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,1.3093473002632088,0.1140721306027535,0.0837321216166324,-0.0660724814395069,0.2491696466464421,0.0145093102014994,0.066798416658149,-0.1722380417150454,0.5750271393532763,0.0395935940021392,0
A,sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.9120234807041424,0.0627582272407539,0.0674701049874032,-0.0584914392138885,0.3348846384013695,0.0178328102621827,0.0578014175445725,-0.1517923238574446,0.5000139465801042,0.0289401182731319,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.4341366910046977,0.0283448446042378,0.0670958750943531,-0.1066386940707378,0.1100593410639818,0.0049010788165977,0.0616303798775477,-0.1361079873807844,0.2073142156910314,0.0112708157893402,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.4488383461468896,0.0477309718813346,0.1179352058846906,-0.1475065488406162,0.3225509442664176,0.0271339248025501,0.0977828874282964,-0.1598899569727522,0.3604266156480877,0.0325608593778162,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,0.0021853954900075,0.0011817285290371,0.0849793871798003,-0.1348607662024574,0.8518885975456495,0.0694280413262551,0.082782540701197,-0.0841217921261504,0.630494685515936,0.0506988023208884,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.6011345609296043,0.0575668052544115,0.1016725077889222,-0.1116673875271966,-0.1709263949055604,-0.0146064857808655,0.0712583095142765,-0.1908325318153069,0.0919604469352727,0.0041888274918779,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.2787998068528378,0.0191755735558866,0.0785320511849466,-0.1177435325572733,0.3084812484095443,0.0155336124976201,0.0548334434985881,-0.0832622067583322,0.2957369445413654,0.016595518496649,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,0.4022655050194535,0.0208103611023826,0.0560073378806729,-0.0768460657117007,-0.2857078497027581,-0.0187051914334355,0.0598304884648746,-0.1828661637021981,-0.1119337533849746,-0.0082660856261975,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,-0.1226540754685384,-0.0062415424531637,0.0543434505005501,-0.1153466331465922,-0.090184705224233,-0.0058221634576877,0.050565881932506,-0.1288962270398267,-0.0915194651787346,-0.005929876812899,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,0.7223809344606722,0.0367252921552776,0.0524633363236794,-0.0593955739733186,-0.2983547173113925,-0.0187514189384668,0.057842725054135,-0.1654549010486895,-0.0466327438287341,-0.0041960216315509,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,-0.0073477780845494,-0.0018805113445988,0.053719147724017,-0.1083555471493736,-0.0124261173791611,-0.00182831561531,0.0493225176498604,-0.1024343743621279,-0.012863373623578,-0.001903927895208,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.6107597208206427,0.0644557784758057,0.1088466488171184,-0.1267993108905002,-0.2276897523819941,-0.019036723455745,0.0727869385668229,-0.24041906665926,0.069483665291358,0.0026833060183138,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.5812824972819816,0.0423382190152611,0.0856732107259022,-0.1271013613419303,-0.1054720718619976,-0.0075330476184667,0.0565382241621275,-0.1304565741377219,0.1229122815974779,0.0055976794901135,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.8601464007761156,0.0798927346272242,0.0944020759999334,-0.0932133381179976,0.0365621725743833,0.0001971928311446,0.0673430914072523,-0.1675003977231317,0.3105195682008778,0.0208185209204986,0
A,sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.7325348244024226,0.0529114836158471,0.0739675806236695,-0.0840506472209567,-0.0087293565635811,-0.0017373182186164,0.0508886108325609,-0.1320334700225883,0.2447072326193554,0.0126068667218823,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.4889073476715731,0.059199180674326,0.1145241684950764,-0.1390122375417771,0.4136481763291663,0.0331976773220241,0.0884130823056651,-0.176767771770076,0.4432004938620518,0.0395372806272288,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.3780755892313988,0.0275269221169981,0.0828416526851246,-0.1350331491642216,0.1331883437293071,0.0065194128414876,0.0644320680363171,-0.1462810573179622,0.2091371333955369,0.0121595731532673,0
A,sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,1.057182350054772,0.1079658376349575,0.101358662243486,-0.0674330937327947,0.4521639889683124,0.0292517957021667,0.069050456848573,-0.0890848328257836,0.6522679462416341,0.0496480376128243,0
