A,B,recent,hist,joined_sh,score,r_ret,h_ret,r_rank,h_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
sp500-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.5418736418045331,0.2878572710539069,0.37208855200218066,0.2878572710539069,0.044954093419366535,0.015356865564031708,288,106,197.0,74,153,124
sp500-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,0.16662738758900378,0.27789954907264813,0.24282806429716214,0.16662738758900378,0.008872447896667168,0.016199519119231676,442,112,277.0,135,314,209
sp500-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,0.20280256066156005,0.07536687834319612,0.11717572408296303,0.07536687834319612,0.011957210268199736,0.0026942031959358292,436,204,320.0,185,379,284
sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.4807842062872437,0.38551305054244434,0.4122699782247616,0.38551305054244434,0.04388981188037526,0.03171748276164732,320,72,196.0,42,150,106
sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,0.12453245254519554,0.8917490747449455,0.6782291899943681,0.12453245254519554,0.0054918321790562215,0.06730217537960037,456,8,232.0,161,215,13
sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.6117627826253111,0.1977788471451265,0.3246832504609144,0.1977788471451265,0.04787107948252371,0.010602297798363525,249,144,196.5,118,152,159
sp500-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,0.23930224232062214,0.27625865302953573,0.25683282060176693,0.23930224232062214,0.012998956554498209,0.011870809128488702,420,113,266.5,90,299,199
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,0.5301984670086679,-0.2291921812825099,-0.01993750221699358,-0.2291921812825099,0.029136514013335123,-0.012389079488148158,295,348,321.5,337,380,370
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,0.2277483849878068,-0.01766788830140596,0.07299820432272827,-0.01766788830140596,0.0186174748501432,-0.002063236064122731,428,249,338.5,234,406,317
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,0.436963892037664,-0.08163672403574784,0.06393616148457744,-0.08163672403574784,0.02348956098638415,-0.0045454587096736,342,276,309.0,261,361,324
sp500-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,0.20450861525650915,0.020934461787450603,0.08710136990659448,0.020934461787450603,0.014177539301825392,1.7823820403162216e-05,435,225,330.0,206,397,312
sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.41725023952060336,-0.47324488902505973,-0.14901691714248902,-0.47324488902505973,0.043254918676284906,-0.031836582055233986,347,438,392.5,436,448,429
sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.4396172457456887,0.002652902492477345,0.1374302041189254,0.002652902492477345,0.026540985732013755,-0.001182701666061159,339,241,290.0,223,333,272
sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_noscreen,0.6208240338643743,-0.275336533522446,0.03798543896670024,-0.275336533522446,0.04923687629608218,-0.016113218727667022,243,375,309.0,366,361,340
sp500-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_bd7,0.5046925266750295,0.024305412886484058,0.1846329832798812,0.024305412886484058,0.03214490163207275,8.209905037137588e-05,306,224,265.0,205,296,250
sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.7165522762115318,0.5342243989506562,0.5926582446602812,0.5342243989506562,0.07047091891238863,0.037250248731094615,205,44,124.5,16,55,35
sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,0.5271865825250686,0.28100729753201603,0.34767936135975164,0.28100729753201603,0.034392258454519806,0.01492520840488809,297,110,203.5,77,163,144
sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_noscreen,1.0423928626402241,0.3391736719287777,0.5755612821404636,0.3391736719287777,0.08839756634819089,0.017702086325697808,77,88,82.5,57,16,38
sp500-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_bd7,0.5013227359610536,0.3198896307610298,0.3739608325261216,0.3198896307610298,0.032270413425167434,0.013673945679074206,309,97,203.0,63,162,123
sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_noscreen,1.1016906073220376,-0.19975021687376868,0.1517603384990543,-0.19975021687376868,0.10143558527124656,-0.020643897882662854,58,331,194.5,320,146,265
sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_bd7,1.0771155079492056,0.11281349554257881,0.3273423867409374,0.11281349554257881,0.07509673508216323,0.005620142096587344,67,186,126.5,167,56,155
sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,1.1363127572781908,0.291437198876638,0.563572074363293,0.291437198876638,0.0910609724041834,0.015008703578152982,43,104,73.5,72,11,45
sp500-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.6678511690512471,0.19824002524878573,0.3496027846059644,0.19824002524878573,0.04531409336791359,0.008164690087331117,226,143,184.5,117,129,140
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,0.14040574420479165,0.13417400642477703,0.13793033302118246,0.13417400642477703,0.007116786592182756,0.006071178487855544,450,176,313.0,156,372,271
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.3039306269778662,0.49787820514105363,0.43845606113448243,0.3039306269778662,0.026405454273984597,0.04280635242477615,391,55,223.0,69,200,95
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,-0.09908515026152195,0.7782338215908677,0.5233624883176234,-0.09908515026152195,-0.00894602055423217,0.053284520026943616,475,14,244.5,272,246,63
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.42900745188712863,0.23031628492770853,0.2931297391892974,0.23031628492770853,0.03577363426955724,0.01380921713640304,343,128,235.5,100,225,173
sp500-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.03390973456269401,0.5384545969935586,0.3577150818769447,0.03390973456269401,7.20738900863882e-05,0.026004056524599584,463,42,252.5,201,265,135
sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,0.14790276906530964,-0.16403530117037873,-0.07148021318330992,-0.16403530117037873,0.007919103974629383,-0.010446462359645414,447,307,377.0,297,436,395
sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,-0.1219834687740697,0.028698472030540993,-0.0059073141549012085,-0.1219834687740697,-0.006428808977826805,0.000221092891891983,480,222,351.0,283,416,360
sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,0.31639229950283876,-0.06835259318675416,0.04312170201803746,-0.06835259318675416,0.01654806732055667,-0.004894045799716751,386,270,328.0,255,394,336
sp500-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,-0.000742054539291126,0.12485177540861035,0.09204170794183857,-0.000742054539291126,-7.083091335136071e-05,0.004446355782950384,470,181,325.5,226,390,309
sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.37766993166570434,-0.20179812949452333,0.012881143102511683,-0.20179812949452333,0.03763955423938743,-0.015431070127559954,366,334,350.0,323,415,350
sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.28129577638328696,0.15975203229802543,0.20100961532844716,0.15975203229802543,0.018819668296230496,0.007220199035020247,403,160,281.5,139,326,238
sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.6038540232872169,0.03729327923219853,0.2299558280449756,0.03729327923219853,0.05070634288636646,0.0004121589014458582,251,218,234.5,200,222,220
sp500-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.38128588336744673,0.1459662698897805,0.22556945046945964,0.1459662698897805,0.024727697172963213,0.0059322534594525855,363,165,264.0,144,293,222
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.5706527704263828,0.5985092985200274,0.5862628469624954,0.5706527704263828,0.06201067169665355,0.04294593776043043,272,32,152.0,9,89,37
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.25934442338018077,0.5035296526221145,0.420026923116908,0.25934442338018077,0.017151669766862422,0.027789626332591633,409,53,231.0,82,213,101
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.8032663032130142,0.41435547056434174,0.5446610218828969,0.41435547056434174,0.07501560433734303,0.023781365438801716,168,66,117.0,33,49,57
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.23736439211444615,0.5141441127038225,0.4201545477985035,0.23736439211444615,0.015659946512456613,0.026079742579339538,424,51,237.5,93,229,100
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.8802301229178149,-0.001862812121052328,0.25318431415873704,-0.001862812121052328,0.08384238245849188,-0.0039007643521318247,145,243,194.0,227,144,201
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_bd7,0.7242672074355954,0.23859735458472792,0.35426502848947894,0.23859735458472792,0.048997406569855295,0.015223594094042836,202,123,162.5,91,102,137
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,0.9150374566410484,0.5355097689181885,0.6548081493934121,0.5355097689181885,0.07899093856119795,0.030976492662626587,124,43,83.5,15,19,17
sp500-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.3874084842300294,0.5064988668117583,0.4624980115438805,0.3874084842300294,0.026464165815899186,0.024269082522587304,358,52,205.0,41,167,85
sp500-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_noscreen,0.2351931221159284,0.4388427474551844,0.37814853747949695,0.2351931221159284,0.018723946146018466,0.03762447996648555,426,61,243.5,94,243,122
sp500-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_bd7,-0.46816567817839105,0.8186527669203761,0.4729523646554877,-0.46816567817839105,-0.0324748199048364,0.05582416086636566,494,11,252.5,434,265,80
sp500-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.3467135375752325,0.1228000985322179,0.1992517190398035,0.1228000985322179,0.02733957598369945,0.005449575730444245,376,182,279.0,162,321,240
sp500-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.22070367222731074,0.28309702586571805,0.10219755677472626,-0.22070367222731074,-0.017251122678310617,0.011486601583587053,484,108,296.0,334,344,300
sp500-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.07226516385075928,-0.6399054449090216,-0.46398056594233167,-0.6399054449090216,-0.002608501466379409,-0.024281408742163224,474,461,467.5,461,496,490
sp500-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.2256096719598893,-0.5027613586748518,-0.4160299124978297,-0.5027613586748518,-0.008722232647331829,-0.017247472135321407,485,442,463.5,440,495,485
sp500-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,-0.12427895201578656,-0.37292306996174435,-0.29619339844906933,-0.37292306996174435,-0.004934391728565602,-0.013099913208184932,481,408,444.5,403,491,472
sp500-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,-0.3126753301198022,-0.20780256596496155,-0.22770520713262826,-0.3126753301198022,-0.009651032295325846,-0.006183356345872859,488,340,414.0,377,470,459
sp500-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,0.3075913222660402,-0.6249148415179978,-0.22770371292178943,-0.6249148415179978,0.03059222720519743,-0.03149464699839655,387,458,422.5,457,475,458
sp500-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.15182821629671575,-0.17380606905285476,-0.054469285429004,-0.17380606905285476,0.007791076776931982,-0.008478104416973942,446,315,380.5,304,440,389
sp500-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_noscreen,0.5174789126788151,-0.40163482155469094,-0.05113344278504126,-0.40163482155469094,0.03834546887161809,-0.019534979271082387,301,417,359.0,412,421,386
sp500-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_bd7,0.2383559255366611,0.014521456956601526,0.09494664232718578,0.014521456956601526,0.01284164648557049,-0.0002030251507162406,422,229,325.5,211,390,306
sp500-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.5540286156908703,0.4987558894244436,0.5170925632191152,0.4987558894244436,0.05607515536543752,0.03234349808519155,280,54,167.0,22,105,65
sp500-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide3m_bd7,0.13862976441731223,0.09927833862162784,0.11331333472428613,0.09927833862162784,0.006743134807754259,0.003775730544242073,451,196,323.5,177,387,290
sp500-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_noscreen,0.8839863712884055,0.24541275156821368,0.46752522875814717,0.24541275156821368,0.07289789853956488,0.011629678844149671,143,120,131.5,86,60,83
sp500-2m/same_sector_slide1m_bd7,sp500-12m/same_sector_slide1m_bd7,0.36297196650542424,0.25852211112350876,0.2917716797381261,0.25852211112350876,0.021867130526451152,0.00982576032420912,369,118,243.5,83,243,175
sp500-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_noscreen,0.9388750641645658,-0.2476183515529924,0.06901490786498028,-0.2476183515529924,0.08111725620085122,-0.024599523215781738,115,361,238.0,351,231,321
sp500-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide3m_bd7,0.8575501167757512,0.11158805982434401,0.2726267669004747,0.11158805982434401,0.04867135588495668,0.0053408848622660265,153,187,170.0,168,110,189
sp500-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_noscreen,1.1398930351399437,-0.0076091865240800185,0.3839708595667307,-0.0076091865240800185,0.0884785686834153,-0.0017308560911063475,41,246,143.5,231,76,119
sp500-2m/same_sector_slide1m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.6148774958281543,0.18963564187524676,0.3272739324291511,0.18963564187524676,0.03596301637753432,0.007354077802236514,248,148,198.0,122,155,156
sp500-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide3m_bd7,0.2104637931196117,0.8070288175663992,0.6432995134234217,0.2104637931196117,0.01699751438525159,0.09441849804435298,434,13,223.5,112,202,18
sp500-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.4427265582399322,0.4509101757303326,0.44618911737340505,0.4427265582399322,0.04750131212193898,0.04705865901467732,335,59,197.0,28,153,92
sp500-2m/cross_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.12969373775763754,0.5271717597355158,0.40394664081522846,0.12969373775763754,0.007495588080185622,0.0442840797711026,454,46,250.0,159,257,109
sp500-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,0.25415054616369864,0.22476203364629482,0.22498000725107753,0.22476203364629482,0.017328671649680393,0.017938463349465916,411,130,270.5,102,308,223
sp500-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,0.21745173528206702,0.5393621702529656,0.45351933825206625,0.21745173528206702,0.012267759711035376,0.05252538749490365,430,41,235.5,105,225,90
sp500-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,0.2517199688712243,0.21523769796985096,0.21424150899115602,0.21523769796985096,0.013056451218086029,0.01461277735749933,412,134,273.0,107,310,230
sp500-2m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,0.18933135835357243,0.630042611910251,0.4801643882785832,0.18933135835357243,0.011965250988584298,0.04318684823926877,439,29,234.0,123,219,76
sp500-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.4427155213235741,0.055084795417834766,0.16879754038639544,0.055084795417834766,0.04952214324337103,0.0005534760014929141,336,210,273.0,191,310,259
sp500-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,0.34322143362436186,0.37220791192709174,0.34891646889970845,0.34322143362436186,0.02507500457408367,0.02907012277055232,378,74,226.0,53,204,142
sp500-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.5570919816682955,0.1843458962368913,0.2871458875611519,0.1843458962368913,0.0550985576649091,0.013019263204031795,279,151,215.0,126,183,182
sp500-2m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide1m_bd7,0.38293237988089074,0.30073763095420347,0.3232180710492459,0.30073763095420347,0.03400192823436419,0.021902215612884524,360,103,231.5,71,214,160
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.7491068904711746,0.7124381458959353,0.72927608474738,0.7124381458959353,0.09116519635248288,0.07297925619365331,196,24,110.0,3,41,8
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.4783428451162502,0.7356907818368745,0.6641929906822296,0.4783428451162502,0.044845901677088795,0.06255026530446517,321,22,171.5,24,111,15
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.8700023865877375,0.5461816893133441,0.6401675829066352,0.5461816893133441,0.09189865964489594,0.04630509766737334,147,39,93.0,12,24,20
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.40709799065924307,0.6047487370436144,0.5452831858042134,0.40709799065924307,0.03534836186789554,0.04789411335685978,352,31,191.5,36,140,56
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.8815670835583177,0.21925668225842948,0.3941584801391797,0.21925668225842948,0.09658222166932862,0.01750470037973262,144,132,138.0,104,66,114
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,0.6898120124711454,0.44866449732215447,0.48709022985957295,0.44866449732215447,0.057590401359454105,0.03858392230090457,216,60,138.0,27,66,73
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,0.9043467110757246,0.6454460008693298,0.7098346984413235,0.6454460008693298,0.08597123766062534,0.0539635589111882,131,26,78.5,4,15,9
sp500-2m/cross_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.5442456134285123,0.773354813370112,0.6880899161752336,0.5442456134285123,0.042258664789364644,0.056254633583996405,287,16,151.5,13,88,11
sp500-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,0.16265631180611248,0.7522224958526273,0.5745694866972618,0.16265631180611248,0.011791840670932996,0.05969076362614434,444,20,232.0,136,215,39
sp500-2m/cross_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,-0.46120746212762204,0.8462279069937496,0.48045868931119945,-0.46120746212762204,-0.04264682569415852,0.061963622752402525,493,10,251.5,430,263,75
sp500-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,-0.3128655502570716,0.6975763789198935,0.4909938482152749,-0.3128655502570716,-0.021368336779859675,0.05055757792450266,489,25,257.0,378,278,71
sp500-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,-0.5184372852436933,0.8975396443906589,0.5659520547670505,-0.5184372852436933,-0.04353577009713792,0.06583888751036704,495,7,251.0,443,260,42
sp500-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,-0.3542416213801786,0.769634330523359,0.5521466054139458,-0.3542416213801786,-0.02058711493626313,0.05126602806506608,490,17,253.5,395,270,49
sp500-2m/cross_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,-0.6333213556721594,0.9079933375578217,0.5541892034014204,-0.6333213556721594,-0.044259821660866325,0.06324322119364201,496,6,251.0,460,260,48
sp500-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,0.24088670186349853,0.26150588948828274,0.2627392696318315,0.24088670186349853,0.026522673885865555,0.017070342823731988,418,115,266.5,88,299,195
sp500-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,0.01657495200446179,0.8127869325959014,0.5701189379819868,0.01657495200446179,-0.0058199629175208715,0.05691093597827379,465,12,238.5,207,234,40
sp500-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide1m_noscreen,0.3499324649625449,0.5224575458403774,0.4647804978152858,0.3499324649625449,0.028151633569204783,0.03455967293599227,373,47,210.0,51,175,84
sp500-2m/cross_sector_slide3m_bd7,core-12m/cross_sector_slide1m_bd7,0.16888817360668334,0.7532097763535486,0.5890811061450218,0.16888817360668334,0.010126766844254464,0.04740304056541844,441,19,230.0,134,209,36
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_noscreen,0.5245844623750214,1.0858085558964135,0.9098977703765987,0.5245844623750214,0.0627700212902131,0.08681294170053833,299,3,151.0,18,87,2
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,-0.004073080941952534,1.0314793475397506,0.7358171920810189,-0.004073080941952534,-0.00279887996412882,0.07235860901852664,471,5,238.0,228,231,7
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_noscreen,0.8266199968597407,0.8657686896281693,0.8442509608986075,0.8266199968597407,0.07771346162836638,0.059518357103816255,160,9,84.5,1,20,4
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_bd7,0.24000318567309514,1.0338246081913645,0.8063514475753161,0.24000318567309514,0.01593832002425437,0.06894186434917549,419,4,211.5,89,177,5
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_noscreen,0.7570310007863394,0.5426587327653858,0.5998780990956002,0.5426587327653858,0.07198067063672905,0.04321209158452377,193,40,116.5,14,48,33
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_bd7,0.5735965684175246,0.5862663935195983,0.5590128555144729,0.5735965684175246,0.03562607232576791,0.046298771262708316,271,36,153.5,8,90,46
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,0.8173517700158476,1.0935064346075736,1.007200757509779,0.8173517700158476,0.06560895707809355,0.07727522771034412,163,2,82.5,2,16,1
sp500-2m/cross_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,0.3074424406995435,1.136609685775949,0.8934988515601461,0.3074424406995435,0.01921533421540893,0.06996364599304505,388,1,194.5,66,146,3
sp500-2m/cross_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.33889441659019526,0.3227509881561005,0.3202433566522956,0.3227509881561005,0.029921729693220645,0.018646062679729125,381,95,238.0,62,231,163
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,0.43817233412130346,-0.15795273214197136,0.015104133720786261,-0.15795273214197136,0.028863693186909734,-0.010923332360487592,341,303,322.0,293,384,349
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,0.4434333751358352,0.2338682882416628,0.2914742729121636,0.2338682882416628,0.027909984409809897,0.011357419608635233,333,125,229.0,96,207,176
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,0.4097324738297237,-0.029536338897753818,0.09054743184183947,-0.029536338897753818,0.023208204645451723,-0.0031080887443244443,350,252,301.0,237,351,310
sp500-2m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,0.3822010120907645,0.27828534899696533,0.3053861219908034,0.27828534899696533,0.02836119758621174,0.011751664471226775,361,111,236.0,79,227,168
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.45273892076859557,-0.3529891020220482,-0.07388210815242016,-0.3529891020220482,0.045715578490573526,-0.027016772822973878,329,400,364.5,393,428,396
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.3812882280282058,0.014063618116943266,0.13305701239184467,0.014063618116943266,0.029143169416600046,-0.0009111515124641256,362,231,296.5,213,346,274
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.5031622030310866,-0.19517276443770754,0.0428280212823572,-0.19517276443770754,0.0454911926911493,-0.01465069800062746,308,329,318.5,318,377,337
sp500-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.44310909038712476,0.14573051622553299,0.2447802470118825,0.14573051622553299,0.034397547882778136,0.006321357957711049,334,166,250.0,145,257,207
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.7827822899441981,0.5147373790683508,0.5989731708478835,0.5147373790683508,0.08644741000977332,0.03809997224594408,177,50,113.5,21,44,34
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.5316992370151363,0.3405722327162883,0.3973996986243406,0.3405722327162883,0.04446956606091192,0.01899346886181208,292,86,189.0,55,136,112
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,0.9431350987784848,0.34766068419695256,0.5484697736193477,0.34766068419695256,0.09587226835323621,0.020949058185443237,111,84,97.5,52,28,53
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.5659952487493235,0.34142759820851487,0.41265390925068923,0.34142759820851487,0.046790538930189876,0.017845543114168638,274,85,179.5,54,122,105
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,0.8922099681151485,-0.08558847903662102,0.18643419600757577,-0.08558847903662102,0.08805604553020299,-0.011754515227066609,137,281,209.0,266,172,247
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_bd7,0.8020354930261758,0.14245037527928786,0.3035745738474961,0.14245037527928786,0.05963137744854925,0.007941884291364776,169,170,169.5,149,109,169
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,1.0272545169031528,0.3180977111669177,0.5487626958776193,0.3180977111669177,0.09444043937180724,0.018475758404854492,83,98,90.5,64,23,52
sp500-2m/cross_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_bd7,0.6966076474713985,0.4364014922897979,0.5159595153790202,0.4364014922897979,0.05326473376590415,0.02184443048399687,210,63,136.5,30,65,66
sp500-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.1126045104979182,0.033703608428192484,-0.007498044244790583,-0.1126045104979182,-0.007419960219245114,0.0005387506156870892,477,219,348.0,277,414,361
sp500-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,-0.26659999008415125,0.32621202835456997,0.13814764893284448,-0.26659999008415125,-0.01583554267052876,0.011407468464675885,487,94,290.5,360,335,270
sp500-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,-0.1435731534728541,0.2082242329090595,0.11249838140569626,-0.1435731534728541,-0.007557070044215375,0.007454676408217509,483,141,312.0,289,368,293
sp500-2m/cross_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,-0.369301049982017,0.34943175308379615,0.1209360226785607,-0.369301049982017,-0.017467901907982863,0.010627483800923487,491,83,287.0,402,332,282
sp500-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,0.29436355690312993,-0.34435145172197673,-0.07735083053702535,-0.34435145172197673,0.03211320384563347,-0.01949811664477974,397,393,395.0,386,450,398
sp500-2m/cross_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,0.04199932669065487,0.33107659045012566,0.21719991717776913,0.04199932669065487,-0.001520409898166264,0.014200433348742436,462,92,277.0,196,314,229
