trade_id,pair,sector,entry_date,exit_date,holding_days,exit_reason,hr_entry,anchor_hr,entry_drift,trade_return,trade_pnl,is_win,entry_score,entry_phi,entry_z,mae,mfe,fold_id
1,KO-MDLZ,Staples,2019-01-07,2019-01-14,7,stop_loss,0.4373221699539641,1.71131842449463,0.744453069811885,-0.031211214404635958,-5618.018592834473,False,0.3909014294458402,0.9626014885081046,2.2527818030069646,4.581268129031217,2.2527818030069646,4
2,PSX-SLB,Energy,2019-01-18,2019-01-24,6,stop_loss,1.682686607804342,1.8576449483887782,0.0941828742549461,-0.04367355567084418,-7861.240020751953,False,1.5311044153614914,0.8008694548736343,2.283405512554569,5.438067118752941,2.283405512554569,4
3,KO-PEP,Staples,2019-01-31,2019-02-01,1,signal,0.9109039093172597,1.4000100995794131,0.3493590442019591,0.014839600287543402,2671.1280517578125,True,1.3470231592058457,0.8584884095994507,2.5239675719511863,2.5239675719511863,0.35335040557092945,4
4,KO-MDLZ,Staples,2019-01-31,2019-02-14,14,stop_loss,0.6540247618144261,1.71131842449463,0.6178240399605547,-0.05663913622962104,-10195.044521331787,False,0.6604777822926816,0.9458356290864454,2.7176738126821767,5.6176483143068845,1.5835201949734754,4
5,KO-PEP,Staples,2019-02-14,2019-02-19,5,stop_loss,0.9493831145422164,1.4000100995794131,0.32187409588871735,-0.04451462122599284,-8012.631820678711,False,1.337058039122254,0.8798496656644332,2.8284432792510326,4.765077010674425,2.8284432792510326,4
6,PSX-SLB,Energy,2019-03-20,2019-03-26,6,signal,1.311805254248076,1.8576449483887782,0.2938342413678859,0.025104949951171875,4518.8909912109375,True,1.0148436903143216,0.901595629795511,2.5103927293399466,2.5103927293399466,0.9553582720517731,4
1,GS-JPM,Financials,2019-04-12,2019-04-17,5,stop_loss,0.43758488282471797,1.1446041849137156,0.6176976385441884,-0.02765253596835666,-4977.456474304199,False,1.8945621169749716,0.7897238026752647,2.7345192577928574,4.574429141988296,2.7345192577928574,5
2,MA-PYPL,Financials,2019-04-18,2019-04-24,6,stop_loss,0.8923806557398914,1.415699076173313,0.3696537133074711,-0.017489324951171874,-3148.0784912109375,False,1.0385698051134973,0.8850560386476369,-2.272917561962779,-4.67169042241155,-2.272917561962779,5
3,NFLX-T,CommServices,2019-04-24,2019-05-09,15,max_exit_on_loss,0.2842275468025773,0.5495225191229283,0.48277361361601356,-0.0045653003162807885,-821.754056930542,False,1.073411233374569,0.8933295348471565,-2.490106064281119,-3.0532833559110775,-2.0645539075838086,5
4,CSCO-ORCL,Tech,2019-04-26,2019-05-13,17,max_exit_on_loss,0.6094036300418662,0.3535283679694565,0.7237757567859908,-0.014084349653455947,-2535.1829376220703,False,1.0838060911454996,0.8806524700386598,2.304456508054775,4.28134264339227,1.211614822133335,5
5,GS-JPM,Financials,2019-05-06,2019-05-13,7,stop_loss,0.6399209697188603,1.1446041849137156,0.44092378994132386,-0.01335125092400445,-2403.225166320801,False,0.16746731391991765,0.9845699757567314,-2.2386966728557787,-4.9039607240215854,-2.2386966728557787,5
6,NFLX-TMUS,CommServices,2019-05-10,2019-05-20,10,stop_loss,0.41157390879160305,0.7579308488613883,0.4569769664212831,-0.054677303568522136,-9841.914642333984,False,1.2844676865519744,0.8446231085410054,2.252850877275595,6.787807016046794,1.7603212662221068,5
7,NFLX-T,CommServices,2019-05-14,2019-05-20,6,stop_loss,0.26924989147168565,0.5495225191229283,0.5100293762275201,-0.03299243418375651,-5938.638153076172,False,0.9842771232788168,0.8971975954376781,2.3510952435099557,4.6741753491726294,2.2040961294617993,5
8,GS-JPM,Financials,2019-05-22,2019-05-28,6,stop_loss,1.1435408206911064,1.1446041849137156,0.0009290235319988631,-0.014362880367702908,-2585.3184661865234,False,0.9595831516171711,0.8965815947955986,2.2812498686621976,5.620375484481307,2.2812498686621976,5
9,NFLX-T,CommServices,2019-05-31,2019-06-05,5,signal,0.26919375104816146,0.5495225191229283,0.5101315384166399,0.02536980628967285,4566.565132141113,True,0.6534447208301412,0.9421422516010474,-2.5357294397678793,-2.5357294397678793,-0.8804562648983412,5
10,CSCO-ORCL,Tech,2019-06-20,2019-06-28,8,timeout,0.36794152247610223,0.3535283679694565,0.04076944260351675,-0.016346412404378254,-2942.354232788086,False,1.3830572283290523,0.8629273196859418,2.6520144374940284,3.5345170320524657,1.9895911584418855,5
1,COP-EOG,Energy,2019-07-02,2019-07-08,6,signal,0.6929971454073389,1.648050028829413,0.5795047885169086,0.03200088880327013,5760.159984588623,True,0.5683623492349809,0.9423513629350788,-2.212638828624417,-2.7810795393915915,-0.15353185931671945,6
2,GILD-JNJ,Healthcare,2019-07-12,2019-07-22,10,stop_loss,0.37050159604039123,0.7008120119747936,0.47132527737878266,-0.034798138936360676,-6263.665008544922,False,1.3886902364897953,0.8531560102316897,-2.5341247436302448,-5.147836328202131,-2.5341247436302448,6
4,COP-EOG,Energy,2019-08-01,2019-08-02,1,signal,1.2268296275528785,1.648050028829413,0.25558714475174127,0.06571625186072455,11828.92533493042,True,1.3661350401799848,0.86689957655843,-2.676611911273694,-2.676611911273694,1.9122350171612998,6
3,JPM-MS,Financials,2019-08-01,2019-08-05,4,stop_loss,0.6618468906189852,1.8946369273513275,0.6506734978800204,-0.0370815124935574,-6674.672248840332,False,0.3437732052613514,0.966997104674195,-2.225413001585816,-6.439756062629325,-2.225413001585816,6
5,GILD-JNJ,Healthcare,2019-09-09,2019-09-13,4,signal,0.7947660196920934,0.7008120119747936,0.13406449391834777,0.020543254788716634,3697.785861968994,True,1.0165759155796952,0.8962828883888763,-2.4112121814398253,-2.4112121814398253,-0.9865160365858004,6
6,EOG-MPC,Energy,2019-09-16,2019-09-17,1,signal,0.4627497777959927,1.0665567949671695,0.5661273923905412,0.04331435254414876,7796.583457946777,True,0.41437109349936463,0.9636223687186518,-2.4500509652922693,-2.4500509652922693,-0.46526205824283495,6
9,AMZN-NKE,Discretionary,2019-09-25,2019-09-30,5,stop_loss,0.48577498770592653,0.47362032116701114,0.025663312986583895,-0.043480853907267254,-7826.5537033081055,False,0.8219084550920392,0.9265558691243014,2.591965635932443,5.462295636914722,2.591965635932443,6
7,COP-EOG,Energy,2019-09-16,2019-09-30,14,timeout,1.220581762452921,1.648050028829413,0.25937820994434063,-0.025241392517089845,-4543.450653076172,False,1.7605964557968556,0.7276551261358012,-2.2118017192793107,-4.105531954248822,-2.101157355723063,6
8,EOG-MPC,Energy,2019-09-25,2019-09-30,5,timeout,0.4847692909909038,1.0665567949671695,0.545481972194621,-0.026282473458184137,-4730.8452224731445,False,0.28996051635359515,0.9744593858424941,2.3895678727886707,3.4117887985024207,2.3895678727886707,6
1,GOOGL-VZ,CommServices,2019-10-02,2019-10-04,2,signal,0.29772041237557123,1.210141931568014,0.7539789303971917,0.008459820916917589,1522.767765045166,True,1.101831699013267,0.8732998418408785,-2.239246160672514,-2.4415198076729596,-0.8173063192350151,7
3,GOOGL-VZ,CommServices,2019-10-28,2019-10-30,2,signal,0.5460529923065254,1.210141931568014,0.5487694640917123,0.02247725469801161,4045.90584564209,True,0.6248540084716395,0.9359980314592827,-2.2190506767016034,-2.2190506767016034,-0.368858467656827,7
2,LLY-UNH,Healthcare,2019-10-15,2019-10-30,15,max_exit_on_loss,-0.16173508777043377,-0.4253231204556549,0.619735960751053,-0.07240822558932834,-13033.480606079102,False,0.29004580247320966,0.9743620514381612,2.381659494984113,4.274451656991551,2.129843311883423,7
5,LLY-UNH,Healthcare,2019-11-15,2019-11-19,4,guard_trip,-0.2323784275849965,-0.4253231204556549,0.4536426156752399,-0.021685041215684677,-3903.307418823242,False,0.5542702726936569,0.9520963855918614,2.54668646265833,3.609536866038069,2.54668646265833,7
4,TMUS-VZ,CommServices,2019-11-12,2019-11-29,17,max_exit_on_loss,0.8725256090696254,1.6164069902312939,0.46020673361182723,-0.0028704070621066624,-516.6732711791992,False,0.6951276441111598,0.9351556119390496,2.4406430976830924,3.0807238730731528,1.8470970866240348,7
6,TMUS-VZ,CommServices,2019-12-05,2019-12-10,5,stop_loss,0.8740481552285126,1.6164069902312939,0.4592648011851001,-0.02820306608412001,-5076.551895141602,False,0.8305781348769503,0.9252605155426474,2.5805670196404846,5.869032554768361,2.2408485068846113,7
7,GOOGL-VZ,CommServices,2019-12-20,2019-12-26,6,signal,0.4355115045356063,1.210141931568014,0.6401153507908761,0.015913157780965168,2864.3684005737305,True,1.1189246012121647,0.8922144620779627,2.5745345637899253,2.5745345637899253,0.26415675378527154,7
