A,B,joined_sh,joined_ret
core-12m/cross_sector_slide1m_noscreen,core-2m/same_sector_slide3m_bd7,-0.26807580305265927,-0.018033660532394545
core-12m/cross_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_bd7,-0.2705783965365455,-0.02426164761893319
core-2m/same_sector_slide3m_noscreen,sp500-2m/cross_sector_slide1m_bd7,-0.2716046538640901,-0.020198226914998684
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,-0.28058014268148884,-0.013476776703426396
core-12m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.2832583859356851,-0.06545472905553218
core-12m/cross_sector_slide3m_noscreen,core-2m/cross_sector_slide1m_bd7,-0.2991999564636226,-0.029090577772828086
core-12m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.3053203543501232,-0.008883172839503439
core-12m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.30573124445667793,-0.03013019170466249
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,-0.3095839023022823,-0.07854213996624053
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,-0.3117631209324158,-0.021396164052904676
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,-0.31213041238463723,-0.01598744091285751
core-12m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.3133942266401942,-0.01897514616146092
core-2m/same_sector_slide3m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.3182049049635019,-0.030638858558294246
core-12m/cross_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.32401496860705586,-0.021603698839662934
core-12m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,-0.3244307031348751,-0.08170551836295852
core-12m/cross_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,-0.3329696776603933,-0.019626508422169574
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.33355886712057814,-0.018933468588250978
core-12m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.3429894291360104,-0.07858169208677013
core-2m/same_sector_slide3m_noscreen,core-2m/cross_sector_slide3m_bd7,-0.34905415862793837,-0.0778520835369985
core-12m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.34908276688233547,-0.012288520862107055
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.3531149076599519,-0.0226508849779693
core-12m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,-0.3747164509151602,-0.012326321191783497
core-2m/cross_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,-0.3845986132995062,-0.03815587118647219
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.38666937058097034,-0.01570794069574786
core-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,-0.3933142725993878,-0.02634294856944237
core-12m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,-0.4127928994725284,-0.014842072394726746
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,-0.42594655926902086,-0.018852080332469944
core-12m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,-0.44313485852174067,-0.015308787943792156
core-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_bd7,-0.4507189734427454,-0.027598132324851844
core-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide1m_noscreen,-0.4562295926506404,-0.03176993004106059
core-12m/same_sector_slide3m_noscreen,sp500-2m/same_sector_slide1m_bd7,-0.49351710659523224,-0.01907225239509689
core-2m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.5007123469253485,-0.03553922214315934
core-12m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,-0.5118881377170249,-0.021539046552526874
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,-0.512576198766828,-0.03702065663068484
core-12m/cross_sector_slide3m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.5151710316801464,-0.04096792509242777
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,-0.5846943823222108,-0.0285576122453036
core-12m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,-0.6612445388532773,-0.03298301996190274
core-12m/same_sector_slide3m_noscreen,core-12m/same_sector_slide3m_bd7,-0.6616442326811661,-0.03642919586969599
